playerID,playerName,position
17553,Ray Phillips,LB-DE
9404,Mike Hawkins,LB
17419,Nick Perry ,DE
17978,Stanley Pritchett,FB
2108,Bill Bowers,DB
21799,Golden Tate,WR
11824,John Jurkovic,DT-NT
4322,Patrick Collins,RB
6300,Weldon Edwards,T
5924,Eddie Doyle,E
7223,Dan Fox,LB
24063,Edwin Williams,C
2419,Gene Brito,DE-E
10648,Tony Ippolito,G
21812,Pita Taumoepenu,OLB
21854,Herbert Taylor,T
13320,Ron Lewis,G
12316,Kliff Kingsbury,QB
1420,Ed Beinor,T-DE
10944,Keever Jankovich,LB-DE
15188,Klinks Meyers,BB
18548,Buster Rhymes,WR
12846,Night Train Lane,DB-E
21770,John Tanner,LB
24343,Bobby Wilson,DT
3652,Craig Cassady,DB
19223,Kyle Rudolph ,TE
17814,Rufus Porter,LB-DE
24440,Jason Wiltz,DT-DE
1804,Ken Blackman,G
15050,Johnny Meads,LB
5475,Bill Demory,QB
13022,Bill Lazetich,WB-DB
17292,Dudley Pearson,BB
16501,Al Norgard,E
4953,Mike Current,T
18336,Chris Reed,G
23971,Gerald Willhite,RB
22840,Matt Vanderbeek,LB
5909,Jonathan Dowling,FS
12659,Al Krueger,HB-E
8856,Bill Halverson,T
16592,Ed Nutting,T
5203,Doc Davis,T-G
2323,Kevin Breedlove,G-T
24086,Harry Williams,WR
8712,David Hadley,DB
21595,Doug Sutherland,DT-G-DE
9420,Aaron Hayden,RB
14521,Terrell McClain,DL
23918,Josh Wilcox,TE
17034,Sterling Palmer,DE
4260,Shon Coleman,OT
13618,Kyle Love,DT
14711,Bucky McElroy,HB
24922,Tyrone Young,WR
10861,Brandon Jacobs,RB
5732,Dick Dobeleit,B
9983,Merwin Hodel,FB
11057,Kerry Jenkins,G
1426,Kevin Belcher,C-G
11252,Edward Johnson ,DT
8730,Bryce Hager,ILB
11331,Kevin Johnson,CB
17688,Marquis Pleasant,WR
14505,Marcus McCauley,DB
5417,Joe DeForest,LB
9020,Greg Harding,DB
11701,Selwyn Jones,DB
23366,Tony Washington,WR
24981,Jerry Zeller,WB-BB
23817,Stylez G. White,DE
16270,Don Nelson,G
4406,Chris Conlin,G
17448,Corey Peters,DT
21072,Jake Stahl,G-T
19353,Jack Sachse,C-LB
6890,George Figner,DB
21548,Dave Sullivan,WR
19582,Charlie Scales,HB-FB
8706,Wayne Haddix,DB
15661,Corey Moore ,S
22098,Mike Thomas,WR
22285,Glenn Tidd,C-G-T-WB
72,Joe Adams,WR
24886,Fredd Young,LB
20004,David Sharpe,OT
1069,Joe Barksdale,OL
22684,Tom Tutson,DB
15540,Stacey Mobley,WR
22853,Fred Vant Hull,G-LB
10009,Gary Hoffman,T
20602,Ed Smith,HB-DB
23329,Dwayne Washington,RB
19271,Brian Russell,DB
10164,Thomas Homco,LB
19599,Noel Scarlett,DT
12797,DaVonte Lambert,DT
5984,Elbert Dubenion,FL-WR-HB
12973,Joe Lavender,DB
15872,Jim Morrissey ,LB
14803,Sean McGrath,TE
19867,Ray Seals,DE-NT
7135,Michael Ford ,RB
22121,Skip Thomas,DB
5257,Kenneth Davis ,RB
16716,Joe Odom,LB
10312,Willie Howard,DE
18345,James Reed,LB
9272,Rob Harrison,DB
22936,Kevin Vickerson,DT
3191,Ken Byers,G
5149,Akeem Davis ,S
9278,Emile Harry,WR
22123,Solomon Thomas ,DE
16201,Fred Naumetz,C
22030,Derrick Thomas,RB
54,Bob Adams,TE-T
16112,Najee Mustafaa,DB
1858,Jerry Blanton,LB
1878,Stan Blinka,LB
15342,Les Miller,NT-DE-DT
2935,George Buksar,LB-FB
11391,Randy Johnson,G
9454,Wendell Hayes,RB
7603,Andrew Gardner,T
14921,Scott McLean ,LB
18737,Ron Rivera ,LB
2405,Jasper Brinkley,LB
21896,Shannon Taylor,LB
18059,Johnny Pyeatt,DB
22832,Pete Van Valkenberg,RB
22019,Corey Thomas,WR
15759,Jim Moran,DT
17687,Eddie Pleasant,SS
13130,Jay Leeuwenburg ,G-C-T
10858,Frank Jackunas,C
20233,Ricky Siglar,T-G
382,Danny Amendola,WR
8172,Stephen Gostkowski,K
34,Frank Abruzzino,BB-LB-C-G-E-WB-
9888,Stephen Hill,WR
7504,Chris Gaines,LB
12614,Barry Krauss,LB
17041,Tony Panaccion,T
11902,George Karamatic,FB-DB
1665,Jahvid Best,RB
9824,Brian Hill,RB
22173,Dominique Thompson,WR
1094,Erich Barnes,DB
9025,Nick Hardwick,C
24687,Daryl Worley,CB
24515,Deatrich Wise Jr.,DE
5763,Jack Dolbin,WR
1531,Brandon Bennett,RB
12880,Buck Lansford,G-T
19429,Zack Sanchez,CB
3007,Jackie Burkett,LB-C
8096,Harvey Goodman,G
12355,Travis Kirschke,DT-DE
9913,Keno Hills,G-T
9124,Alonzo Harris,RB
11166,Barry Johnson ,WR
10597,Mike Iaquaniello,DB
19570,Mike Saxon,P
1947,Reed Bohovich,G-T
427,Courtney Anderson ,TE
15451,Bob Mischak,G-TE
7598,Pierre Garcon,WR
18647,Harold Ricks,RB
1774,Joel Bitonio,OT
22898,Justin Veltung,WR
21811,Biff Taugher,FB
2375,George Brickley,B
997,Chuck Banks,RB
19828,Ronald Scott,RB
14229,Tre Mason,RB
12175,David Key,DB
4939,Gary Cuozzo,QB
23002,Ed Voytek ,G
5412,Dick Deer Slayer,E
13193,Cecil Leonard,DB
22086,Lee Thomas,DE
290,Earl Allen,DB
18749,Jack Rizzo,RB
13769,Rob Lytle,RB
23124,Randy Walker,P
5736,Aaron Dobson,WR
24836,Howie Yeager,WB
10213,Marty Horn,QB
4013,Hagood Clarke,DB
23765,Ellery White,WB-FB
18781,Andre Roberts,WR
8057,Chris Golub,DB
23347,Marcus Washington,LB
23087,Denard Walker,DB
19986,Ron Shanklin,WR
310,Jeff Allen,DB
968,Lonnie Ballentine,FS
16676,Charlie O'Rourke,QB
2201,Sam Bradford ,QB
5581,Ebby DeWeese,G-BB
2988,James Burgess,LB
23924,Brandon Wilds,RB
13009,Nevin Lawson,CB
13190,Tony Leon,G-LB
11913,Abe Karnofsky,QB-HB-DB
6553,Bob Etter,K
19207,Conrad Rucker,TE
5133,Jason David,DB
6348,Keith Elias,RB
22374,Mike Tolbert,RB
22388,Johnny Tomaini,E-T
12174,Josh Keur,TE
6688,George Farmer,WR
236,Patrise Alexander,LB
23445,Charlie Way,WB
15853,Tom Morris ,DB
18065,George Pyne,DT
1154,Napoleon Barrel,C
11986,Dan Kecman,LB
38,Sneeze Achiu,WB-TB-E-BB
12269,Bruce King,RB
7499,Dave Gagnon,RB
13901,Billy Majors,DB
17541,Joe Phillips,NT-DT-DE
25012,Bob Zimny,T
17428,Wilmont Perry ,RB
17451,Frosty Peters,B
11050,John Jenkins,DB
9799,Luke Higgins,G
8546,Boomer Grigsby,LB
15900,Mark Moseley,K
15335,Junior Miller,TE
16695,Tom Oberg,DB
14033,Joe Marconi,FB
24213,Reggie Williams,WR
4446,Bill Contz,T
3656,Tom Cassese,DB-HB
21650,Jim Sweeney,C-T-G
783,Buddy Aydelette,T
3457,Reggie Carolan,TE
1286,Rashad Bauman,DB
3550,Andre Carter,DE-LB
10522,John Hunter,T
12511,Scott Kooistra,T
24232,Roy Williams,DB
4299,Gary Collins,FL-WR-P
10495,John Hunt,T-G
461,Jonathan Anderson,LB
24624,Jim Woodruff,E
23480,John Weaver,G
8288,Willie Grate,TE
19404,Eber Sampson,FB
20363,William Sims,LB
22102,Pat Thomas,LB
23236,Bill Ward,G
23618,Obe Wenig,E
21284,Grover Stewart,DT
18906,Ryne Robinson,WR
22021,Curtland Thomas,WR
19600,Joe Scarpati,DB
11918,Johnny Karras,HB
22190,Jim Thompson,DT
14125,Ralph Marston,QB
3586,Michael Carter,NT
6215,Adimchinobe Echemandu,RB
6447,Bert Emanuel,WR
20679,Ken Smith,G
573,Evan Arapostathis,P
10192,Dustin Hopkins ,K
14245,Bob Masterson,E
49,Tony Adamle,LB-FB
20330,Mike Simpson,DB
5311,Todd Davis ,LB
16033,Lyle Munn,E
19106,Aaron Ross,DB
18475,Terry Rennaker,LB
4632,Tex Coulter,T-C-E
19979,Craig Shaffer,LB
5713,Marcus Dixon,DE
22567,Jyles Tucker,LB
8134,Darrien Gordon,DB
404,Andre' Anderson ,RB
17247,David Paulson,TE
4286,Andre Collins,LB
21926,John Teerlinck,DT
20120,Bud Sherrod,E-DE
13663,Justin Lucas,DB
2996,Scott Burk,DB
11210,Chuck Johnson ,DT
4874,Harry Crump,FB
24451,Jamaine Winborne,DB
10030,Murrell Hogue,G-T
16686,Bart Oates,C
6345,Pat Elflein,C
19226,Paul Rudzinski,LB
3206,Dennis Byrd ,DT-DE
1841,Philip Blake,C
11072,Adam Jennings,WR
1955,Gary Bolden,DT
5470,George Demas,G
24588,Bill Wood,DB
7756,Dennis Gentry,WR-RB
11347,Levi Johnson,DB
6897,Bojay Filimoeatu ,LB
19747,Mitchell Schwartz,T
2676,Mack Brown,RB
13679,Bill Lucky,DT
15326,Jim Miller,QB
795,Steve Baack,NT-G-DE-DT
18481,Lance Rentzel,WR-FL
2317,Bill Bredde,DB-HB
1397,Vance Bedford,DB
23987,Bert Williams,LB
6989,Mike Flanagan,C-T
22583,John Tuggle,RB
10674,Tim Irwin,T
17831,Hank Poteat,DB
24309,Donald Willis,G
21842,Craig Taylor,RB
14785,Larry McGinnis,G-C-E
363,John Alt,T
13661,Jeff Lucas,T
14134,Blanche Martin ,FB
9740,Dave Hettema,T
19693,O'Brien Schofield,LB
5866,David Douglas,WR
9727,Craig Hertwig,T
7150,Phil Forney,LB
15399,Brian Milne,RB
8621,Mike Guendling,LB
23937,Jonathan Wilhite,DB
1721,Jack Bighead,DE-E
6717,Kenneth Farrow,RB
3032,Len Burnett,DB
23412,Louis Watson,WR
17042,Don Panciera,QB-DB
4664,James Cowser,LB
9329,Mario Harvey,LB
6503,Arch Erehart ,WB
6153,Henry Dyer,RB
3677,Chandler Catanzaro,K
14472,Joe McCall,RB
5771,Leon Dombrowski,LB
13268,Dezmin Lewis,WR
9,Isa Abdul-Quddus,S
7123,Cole Ford,K
1587,Joe Berger,T
2752,Tony Brown,DE
23663,Bryant Westbrook ,DB
13736,Link Lyman,T
12115,George Kenneally,E
16035,George Munns,QB-TB
7615,Rod Gardner,WR
18612,Jerry Richardson ,FL-HB
18033,Don Pumphrey,G
21449,Hal Stringert,DB
7308,John Frantz,C
10628,Byron Ingram,G
12278,Don King,DE-DT
13886,Eric Mahlum,G
8253,African Grant,DB
22756,Tuufuli Uperesa,G
20754,Rob Smith,T/G
17156,Bob Parsons,TE-P
1899,Jim Blumenstock,FB
3750,Nate Chandler,DT
17742,Fritz Pollard,TB-BB-WB
20985,Shawntae Spencer,DB
10445,Don Hultz,DE-DT
7409,Harry Fry,E
12288,Gus King,E-HB
74,John Adams,E-FB
2344,Sam Brenner,C
7313,Jim Fraser,LB-P
19819,Malcolm Scott,TE
14008,Sean Manuel,TE
3276,Taveze Calhoun,DB
14950,Eddie McMillan,DB
1029,Dominique Barber,DB
10605,Donald Igwebuike,K
19706,Bill Schroeder,WR
18562,George Rice,DT
4678,Jim Cox,TE
1232,Robert Bass,LB
13612,Angelo Loukas,G-T
11886,Jim Kane,G
22825,Brad Van Pelt,LB
8026,Nick Goings,RB
12046,Robert Kelley ,RB
10418,Dick Hughes,HB
5374,Matthew Dayes,RB
16444,Lucas Nix,G
21299,Ryan Stewart,DB
22928,Dick Vick,WB-BB-TB
4494,Adrian Cooper,TE
21729,John Tagliaferri,RB
13025,Paul Lea,DT-T
8672,Charlie Guy,C-G-BB
13076,Bernie Lee ,QB
3230,Glenn Cadrez,LB
24372,George Wilson,E-DE
8119,Marquise Goodwin,WR
3993,Pots Clark,HB
13218,Tim Lester,RB
11243,Donnell Johnson ,DE
17251,Stan Pavkov,G-T
13776,Ken MacAfee,E-TE
4046,Ralph Claypool,C
24480,Joe Winkler,C
5939,Troy Drake,T
17695,Bruce Plummer,DB
13027,Mike Leach,TE
527,Teddy Andrulewicz,WB
20368,Curt Singer,T
7820,Jim Gibbons ,E-TE
13997,Jerry Mansfield,FB-E-HB
7643,Drake Garrett,DB
17637,Artose Pinner,RB
12739,Bob Lacey,WR
12430,Pat Knight,LB
19447,Daryl Sanders ,T
20391,George Sirochman,G
2983,Todd Burger,G
7026,Simon Fletcher,LB-DE
12900,Dan LaRose,T-DE-G
17266,Eddie Payton,RB
21959,Jeb Terry,G
8220,Jimmy Graham,TE
22055,J.T. Thomas,DB
11521,Byron Jones,CB
12037,Ed Kelley,T
23343,Kelley Washington,WR
13897,Ralph Maillard,T
4185,Tarik Cohen ,RB
5337,Andrew Davison ,DB
18584,Howard Richards,G-T
24103,Jamel Williams,DB
10140,Tyler Holmes,G
23151,Cooper Wallace,TE
8379,Joe Green,DB
13272,Frank Lewis,WR
13871,James Magner,B
10536,Wayne Hunter,T
3992,Phil Clark,DB
19712,Eric Schubert,K
1046,Pete Barbolak,T
10804,Louis Jackson,RB
15886,Emmett Mortell,B
18394,Ken Reeves,T-G
9875,Michael Hill,RB
23890,Corey Widmer,LB-DT
663,Larry Asante,DB
3626,Stoney Case,QB
11662,Marvin Jones ,WR
17262,Rod Payne,C
6536,Ron Essink,T-TE
15328,John Miller,LB
12981,Al Lawler,HB-DB
9395,Clarence Hawkins,RB
7055,Don Floyd ,DE
13640,Woodrow Lowe,LB
436,Dick Anderson ,DB
8950,Bo Hanley,WB
1375,Ray Beck,G
23232,Hal Wantland,DB
23154,Henry Wallace,DB
15158,Dick Mesak,T
17414,Leon Perry ,RB
10574,Bruce Huther,LB
13802,Rico Mack,LB
15213,Ray Mickens,DB
7429,Mondriel Fulcher,TE
24095,Isaiah Williams,WR
7342,Devonta Freeman ,RB
18925,Ed Robnett,FB-LB
4916,Ernie Cuneo,G
19589,Orlando Scandrick,DB
4662,Al Cowlings,DE-DT-LB
14231,Jonathan Massaquoi,DE
10787,John Jackson,WR
654,Gary Arthur,TE
10773,Greg Jackson,DB
19849,Tracy Scroggins,DE-LB
10026,D.D. Hoggard,DB
2874,Mike Bucchianeri,G
1026,Ben Barber,T-G
15161,Bruce Mesner,NT
22095,Michael Thomas,WR
1372,Jordan Beck,LB
1100,Kevin Barnes,DB
13544,Johnny Long ,QB-HB
11650,Lenoy Jones,LB
17981,Bryan Proby,DT
20421,John Sklopan,DB
8177,Robbie Gould,K
5353,Clifton Dawson,RB
10410,Bob Hughes,DE
21313,Art Still,DE
2287,Gene Branton,WR
1625,Aaron Berry ,DB
14899,Dick McKissack,DB
2749,Tom Brown,RB
21532,Terrell Suggs,LB-DE
11031,Al Jenkins,G-T-DE-DT
15550,Eddie Moegle,WB
15240,Quintin Mikell,DB
15468,Brian Mitchell ,DB
18728,James Ritchey,QB
10612,Jack Ikegwuonu,DB
20746,Reggie Smith,WR
5278,Pernell Davis ,DT
11920,Ted Karras,G-T-LB
6325,Stan Eisenhooth,C-T
7799,Charlie Getty,T-G
14471,Ed McCall,WR
11225,Darius Johnson,WR
21270,Mark Stevenson,G-C
19696,Bruce Scholtz,LB
20537,Bob Smith,DB
20057,Paul Sheeks,BB
24741,Keith Wright,WR
5701,Cal Dixon,C
3412,Glenn Carberry ,E
17525,Todd Philcox,QB
2212,Ed Bradley,LB
16878,Herb Orvis,DT-DE
17145,Roscoe Parrish,WR
7106,Chris Fontenot,TE
16179,Walter Napier,DT
5611,Lynn Dickey,QB
827,Red Badgro,E-DE
18795,Hal Roberts,P
21296,Quincy Stewart,LB
77,Keith Adams,LB
8966,Jim Hannula,T
13941,Greg Mancz,C
3610,Ran Carthon,RB
16027,Johnny Mundt,TE
9314,Larry Hartshorn ,G
17931,Daryl Price,DE
4181,Abe Cohen ,G
21825,Ben Taylor,LB
16431,John Nisby,G
3368,Justin Canale,G
9107,Willie Harper,LB
11219,Damaris Johnson,WR
9652,Chris Henry ,RB
21012,Johnny Spirida,BB-E
9665,Travis Henry ,RB
9585,Nate Hemsley,LB
1458,Josh Bell,DB
1904,Austin Blythe,C
3551,Anthony Carter,WR
22640,Herschel Turner,T-G
10971,Blake Jarwin,TE
6706,Dillon Farrell,C
23957,Terrence Wilkins ,WR
15665,Dana Moore,P
909,Robert Baker,WR
7197,David Foucault,T
15607,Jim Montgomery,T
10151,James Holt,LB
22520,Frank Tripucka,QB
4619,Barney Cotton,G
18618,Mike Richardson ,DB
10694,Jack Itzel,FB
20657,Jim Smith,T
3146,Darius Butler,DB
10922,Ted James,G-C
5727,Herb Dobbins,T
15537,Orson Mobley,TE
20358,Rob Sims,G
21996,Tyler Thigpen,QB
18023,Garry Puetz,G-T
389,Adrian Amos,FS
19134,Pete Rostosky,T
378,Dick Ambrose,LB
23509,Dave Webster,DB
18778,Marcus Roberson,CB
9252,Dennis Harrison,DE
13318,Roger Lewis,WR
22442,Zollie Toth,FB
11504,Billy Jones,G
2166,Brandon Boykin,CB
5655,Corey Dillon,RB
17586,Antonio Pierce,LB
3804,Michael Cheever,C
1638,Latin Berry ,DB
11319,Keelan Johnson,SS
23113,Kevin Walker,LB
10610,Ben Ijalana,OL
22932,Roger Vick,RB
24179,Melvin Williams,DE
9258,James Harrison,LB
16456,David Njoku ,TE
3306,Ronnie Cameron,DT
20262,Arnie Simkus,DE-DT
5038,Moxie Dalton,B
15118,Nate Menkin,T
9165,Erik Harris,DB
24351,Camp Wilson,FB
11557,Derrick Jones,DT-DE
22269,Baptiste Thunder,T
1018,Al Bansavage,LB
16806,Muhammad Oliver,DB
23662,Brian Westbrook ,RB
14012,Vince Manuwai,G
10835,Sheldon Jackson,TE
21744,Aqib Talib,DB
2324,Rod Breedlove,LB
24347,Butch Wilson,TE
6774,Dan Feeney,OG
1212,Nick Basca,HB
3744,Bob Chandler,WR
17815,Sean Porter,OLB
22645,Jim Turner,K
19392,Jim Salsbury,G-T
1374,Marty Beck,B
14791,Mike McGlynn,G
8781,Alex Hall,LB
16093,Latavius Murray,RB
23275,Jim Warne,T
2207,Chuck Bradley,TE
7905,Bob Gillson,G
1542,Jug Bennett,G-LB
24064,Elijah Williams,E
6461,Frank Emmons,B
15139,Phillip Merling,DE
9735,Jimmy Hester,TE
11348,Lonnie Johnson,TE
2631,Howie Brown,G-T-DT
5369,Eagle Day,QB
14988,Pat McNeil,RB
20779,Shevin Smith,DB
20772,Sean Smith,DE-DT
3616,Shante Carver,DE
4384,Rick Concannon,G-T
17919,John Preston,DB
16398,Elbie Nickel,E-DE
24259,Tex Williams,C-LB
11655,Lyndell Jones,DB
11767,Tony Jordan,RB
22362,Jordan Todman,RB
18373,Archie Reese,DE-NT-DT
22182,George Thompson,G-T
11361,Marvin Johnson,DB-HB
22023,Damon Thomas,WR
15216,Joe Mickles,RB
18786,Darryl Roberts,CB
21425,Don Straw,G-T
10280,Bryan Howard,DB
14909,Kevin McLain,LB
18442,Mike Reilly,LB
18197,Sonny Randle ,E-WR
13865,Don Maggs,T-G
841,Boss Bailey,LB
7547,David Galloway,DT-DE-NT
10732,Bob Jackson,FB
11707,Taiwan Jones,RB
1854,Ernie Blandin,T-DT
2604,Donald Brown,DB
18037,Cal Purdin,B
623,Norris Armstrong ,T
7416,Brian Fryer,WR
8265,Doran Grant,CB
13216,Pinky Lester,E-T
11245,Doug Johnson ,QB
4274,Elmer Collett,G
11070,Trezelle Jenkins,T
3595,Russell Carter,DB
24029,D.J. Williams,TE
2281,Phil Branon,T
2630,Hardy Brown,LB-DB-FB
5387,Larry Dean,LB
12454,Steve Knutson,G-T
5439,Joe Delaney,RB
21963,Ryan Terry,RB
24354,Chris Wilson,DE
7353,Steve Freeman ,DB
15611,Mike Montgomery,DT
576,Charles Arbuckle,TE
13096,Gene Lee ,C
17375,Bruce Perkins ,RB
8758,Stacey Hairston,DB
465,Ken Anderson ,DT
771,Jim Avery,TE
17833,John Poto,HB
3762,Josh Chapman,DT
5538,John Derby,LB
5973,Kurtis Drummond,S
24942,Dave Yovanovits,G
2973,Nick Buoniconti,LB
12438,Kurt Knoff,DB
904,Larry Baker,T
2105,Phil Bower,B
18673,Charley Riffle,G
3211,Jairus Byrd ,DB
16755,Earl Ohlgren,E
23522,Eric Weddle,DB
23603,Woodchuck Welmas,E
24579,Joe Womack,HB
17957,Frank Primeau,BB
21175,Anthony Steels,RB
1160,Jan Barrett,E
1866,Curtis Bledsoe,RB
18505,Bob Reynolds,T
23653,Mel West ,HB
13203,Brian Leonhardt,TE
226,Kermit Alexander,DB
2132,Walt Bowyer,DE
23288,Gerard Warren,DT
5496,Vince Dennery,E
21461,Jim Strong,RB
11444,Troy Johnson,WR
9054,Ed Hargett,QB
4,Vince Abbott,K
5689,Cris Dishman,DB
14861,Keith McKeller,TE-WR
259,Mario Alford,WR
20061,Ron Shegog,DB
23457,Steve Weatherford,P
2648,Jim Brown,FB
22941,Zach Vigil,ILB
15896,Mike Morton,LB
4679,Kennard Cox,DB
294,Eric Allen,DB
2830,Steve Bryan,DE-NT-LB
15742,Will Moore,WR
3125,Gerry Bussell,DB
21574,Don Summers,TE
22433,Leigh Torrence,DB
9895,Will Hill,DB
7172,Bob Fosdick,G-T
19301,Johnny Rutledge,LB
16835,Russ Oltz,C-G-T-FB
14029,Frank Marchlewski ,C
4262,Steve Coleman,DE
16269,Don Nelson,T-C
19594,Jack Scarbath,QB
11271,Greg Johnson,DT-NT-DE
19337,Lou Rymkus,T-DT
23006,Michael Waddell,DB
12540,Marty Kostos ,E
12652,Bob Kroll,DB
12916,Ojay Larson,C
19351,Lenny Sachs,E
23574,Larry Weldon,QB
13426,George Little,DE-NT
5362,Lin Dawson,TE
24377,Gordon Wilson,G-T
8406,Tony Green,RB
11318,Kaleb Johnson,G
20506,Al Smith,LB
11473,Evan Jolitz,LB
3245,Jim Cain,DE-E
4396,Jack Conklin,OT
5099,Trey Darilek,G
5531,John Depner,E
9893,Tye Hill,DB
8784,Andre Hall,RB
16736,Chris Ogbonnaya,RB
20414,Deontae Skinner,LB
15590,Carl Monroe ,RB
23364,Tim Washington,DB
13763,Marty Lyons,DE-DT-NT
18893,Mark Robinson,DB
19185,Mark Royals,P
6542,John Estes,C
5122,Mitch Daum,TE
9676,Robert Henson,LB
14537,Mike McCloskey,TE
4497,Bert Cooper,LB
14992,Mike McNeill,TE
2104,Tim Bowens,DT
9715,Mark Herrmann,QB
23428,Bob Watters,DE
6127,Sandy Durko,DB
10137,Ron Holmes,DE
16738,Jeff Ogden,WR
11121,Cliff Jetmore,HB
13993,Tim Manoa,RB
2717,Robert Brown,DE
1777,Herb Bizer,E-FB
16703,Don Odegard,DB
2040,Mark Bortz ,G
3352,Stan Campbell,G
22629,Bulldog Turner,C-T-LB-G
5874,Jay Douglas,C
19083,Al Rose ,E
8812,James Hall,DE
18193,Ervin Randle ,LB
8387,Larry Green,E
6798,Eric Felton,DB
8431,Khaseem Greene,OLB
139,Jamal Agnew,CB
13134,Clyde LeForce,QB
10819,Pete Jackson,FB-BB-WB
9662,Ricky Henry ,G
11287,James Johnson,LB
20645,Jacquies Smith,DE
5358,JaJuan Dawson,WR
16896,Willie Osley,DB
5807,Art Donovan,DT-T
20620,Gaylon Smith,FB-WB-BB-DB-LB
18591,Ted Richards,E
18664,Stevan Ridley,RB
3088,Derek Burton,T
15506,Pete Mitchell ,TE
16062,Louis Murphy,WR
19526,Samson Satele,C
3332,Jim Campbell,LB
3706,Garrett Celek,TE
1439,Billy Bell,DB
4349,Jimmy Colquitt,P
16850,Jim Opperman,LB
17343,Mike Pennel,DT
8482,Ted Gregory,NT
19471,Dan Sandifer,DB-HB
5419,Bob DeFruiter,HB
18265,Fred Rayhle,TE
15211,Arnold Mickens,RB
16135,Tom Myers,DB
8324,Tim Gray,DB
21558,John Sullivan,DB
6279,Lavar Edwards,DE
21253,Zach Sterup,OL
14210,Mickey Marvin ,G
15975,Larry Mucker,WR
6224,Ox Eckhardt,FB
23870,Bernard Whittington,DE-DT
10309,Tubby Howard,E-HB
12422,Gayle Knief,WR
14350,Marcus Maxey,DB
21563,Mike Sullivan,G-C
2193,James Bradberry ,CB
12834,Clayton Lane,T
9353,Andre Hastings,WR
24841,Will Yeatman,TE
21084,Tre Stallings,G
245,Vincent Alexander,RB
24534,Cal Withrow,C
19240,Max Runager ,P
22674,Vernon Turner,WR-RB
23312,Charles Washington,DB
18621,Paul Richardson ,WR
16920,John Outlaw,DB
8709,Nick Haden,G-C
18469,Mike Renfro,WR
6592,Leomont Evans,DB
2277,Jim Brandt,DB-HB
17657,Charlie Pittman,RB
14336,Tuffy Maul,FB
20927,Rich Sowells,DB
17378,Horace Perkins ,DB
20854,Jack Snow,WR-SE
7701,Billy Gault,HB
24080,George Williams,DT
2760,Willie Brown,WR-HB
21054,Ed Stacco,T
23771,Harvey White,QB-E
14910,Charlie McLaughlin ,TB
24527,Al Witcher,E
17820,Jose Portilla,T
6169,Kay Eakin,HB
6602,Ray Evans,TB-HB
9046,Robert Hardy ,DT
10121,Earl Holmes,LB
7225,Jason Fox,T
2404,Curtis Brinkley,RB
24593,Duane Wood,DB
13891,Armin Mahrt,TB-BB-HB
11569,Earl Jones,DB
14295,Al Matthews,DB
21660,Fred Sweetland,WB-FB
2896,Bill Buckler,G-T-E
14958,Jerron McMillian,SS
1658,Warren Beson,C
3847,Clarence Childs,DB-HB
10170,Frank Hood,HB
19362,Nick Saenz,S
11179,Bobby Johnson ,DB
15276,Anthony Miller,WR
4520,Pharoh Cooper,WR
4240,Eric Coleman,DB
14999,Marvin McNutt,WR
5460,Sam DeLuca,G-T
5859,Phil Dougherty,C
3748,Jeff Chandler,K
18397,Walter Reeves,TE
5758,Mel Doherty,C
17606,Bob Pifferini,C
16728,John Offerdahl,LB
379,John Ambrose,C
2856,Lamont Bryant,WR
2825,Chris Bryan,P
23052,Cameron Wake,LB
23475,Charlie Weaver,LB
8881,James Hamilton,LB
8346,Boyce Green,RB
14977,Sean McNanie,DE
17182,Mike Patanelli,DE
9641,Thomas Hennessy,LS
8051,Rudy Gollomb,G
18180,Ray Ramsey,B
8467,Kelly Gregg,NT-DT
1633,Gary Berry ,DB
4188,Jack Colahan,T
7500,Roy Gagnon,G
22446,Darrel Toussaint,DB
18668,John Rienstra,G
42,Kenneth Acker,CB
5026,Dave Dalby,C
7879,Garrett Gilkey,OG
18865,Greg Robinson,T
15112,Rashard Mendenhall,RB
20843,Ray Snell,G-T
16185,Damien Nash,RB
10194,Roy Hopkins,RB
20003,Rick Sharp,T
14607,L.J. McCray,S
2802,Don Brumm,DE
11700,Seantavius Jones,WR
15521,Bob Mitinger,LB
15599,Anthony Montgomery,NT
19800,Greg Scott,DE
975,Steve Banas,BB-DB
8082,Kerry Goode,RB
1188,Ron Bartell ,DB
7711,Chuck Gavin,DE
6797,Dick Felt,DB
10708,Prince Charles Iworah,CB
23348,Mark Washington,DB
15020,Frank McRae,DT
13041,Tom Leary,E
24124,Joe Williams,RB
486,Ronnie Anderson ,WR
23697,Hogan Wharton ,G
13884,Bruce Maher,DB
23202,Danny Walters,DB
20390,Peter Sirmon,LB
5225,Hall Davis ,DE
4212,Marquice Cole,DB
10948,Vic Janowicz,HB
55,Brent Adams,T
8803,Delton Hall,DB
14311,Jordan Matthews,WR
10097,Johnny Holloway,DB
22814,Mark van Eeghen,RB
15064,Ron Medved,DB-LB
6552,Earl Ettenhaus,G
7926,Patsy Giugliano,BB
7689,Lionel Gates,RB
17506,Duane Pettitt,DE
22224,Tommy Thompson,P
2653,Jonathan Brown,DE
20524,Artie Smith,DE
14353,Bruce Maxwell,RB
14270,Tyrann Mathieu,CB
7573,Chris Gannon,DE-TE
5516,Akeem Dent ,LB
21853,Henry Taylor,DT
2797,Justin Brumbaugh,BB-TB
2151,LaVell Boyd,WR
23533,Eric Weems,WR
