Player,Pos,Tm,Cap Hit,year
Jordan Poyer,CB,CLE,"$675,000",2016
Leon McFadden,CB,DAL,"$675,000",2016
Julian Stanford,LB,NYJ,"$675,000",2016
Quinton Patton,WR,SFO,"$675,000",2016
Brandon Williams,TE,SEA,"$675,000",2016
Jordan Hill,DT,JAX,"$675,000",2016
Carl Nassib,DE,CLE,"$672,438",2016
Tony Hills,T,NOR,"$670,588",2016
Dexter McCluster,WR,SDG,"$670,588",2016
Ronnie Hillman,RB,2TM,"$670,588",2016
Eric Kendricks,ILB,MIN,"$669,360",2016
Angelo Blackson,DT,TEN,"$667,903",2016
Daryl Williams,OT,CAR,"$664,280",2016
Yannick Ngakoue,OLB,JAX,"$664,044",2016
Jaquiski Tartt,SS,SFO,"$663,955",2016
Jeremy Langford,RB,CHI,"$660,906",2016
Justin Hardy,WR,ATL,"$660,205",2016
Jalston Fowler,FB,TEN,"$659,429",2016
Clayton Geathers,SS,IND,"$658,482",2016
Eric Rowe,CB,NWE,"$656,811",2016
Jonathan Bullard,DE,CHI,"$656,630",2016
Kenyan Drake,RB,MIA,"$655,315",2016
Carlos Hyde,RB,SFO,"$654,698",2016
KeiVarae Russell,CB,CIN,"$653,282",2016
Ibraheim Campbell,SS,CLE,"$653,002",2016
Telvin Smith,ILB,JAX,"$652,763",2016
Charles Sims,RB,TAM,"$650,000",2016
Bene Benwikere,CB,CAR,"$649,750",2016
Avery Williamson,ILB,TEN,"$648,613",2016
Josh Shaw,CB,CIN,"$648,431",2016
Shilique Calhoun,DE,OAK,"$647,533",2016
Shon Coleman,OT,CLE,"$646,884",2016
Corey Linsley,C,GNB,"$646,250",2016
Daryl Worley,CB,CAR,"$645,921",2016
Za'Darius Smith,DE,BAL,"$645,788",2016
A.J. McCarron,QB,CIN,"$645,413",2016
Ryan Carrethers,DT,SDG,"$644,633",2016
Austin Hooper,TE,ATL,"$643,357",2016
Jon Feliciano,OG,OAK,"$640,163",2016
Jake Ryan,OLB,GNB,"$639,169",2016
Adolphus Washington,DT,BUF,"$638,574",2016
John Urschel,OG,BAL,"$636,140",2016
B.W. Webb,CB,NOR,"$635,294",2016
Marcus Martin,C,SFO,"$635,000",2016
Zach Fulton,OG,KAN,"$634,555",2016
Laurent Duvernay-Tardif,OT,KAN,"$633,575",2016
Le'Raven Clark,OT,IND,"$633,433",2016
Alfred Blue,RB,HOU,"$629,483",2016
Braxton Miller,WR,HOU,"$627,275",2016
Pat O'Donnell,P,CHI,"$626,327",2016
Kyle Love,DT,CAR,"$625,882",2016
Aaron Brewer,LS,ARI,"$625,882",2016
Joique Bell,RB,2TM,"$625,882",2016
C.J. Wilson,DE,CHI,"$625,882",2016
Jeremy Ross,WR,2TM,"$625,882",2016
Leonte Carroo,WR,MIA,"$625,097",2016
Tom Compton,T,ATL,"$625,000",2016
Greg Salas,WR,BUF,"$625,000",2016
Jake Long,T,MIN,"$624,705",2016
Nick Vigil,ILB,CIN,"$623,907",2016
Luke Bowanko,C,JAX,"$623,513",2016
Kyler Fackrell,OLB,GNB,"$623,512",2016
Javon Hargrave,DT,PIT,"$623,314",2016
Daniel McCullers,DT,PIT,"$619,670",2016
Marquis Flowers,OLB,CIN,"$619,670",2016
Jay Prosch,FB,HOU,"$619,670",2016
Kareem Martin,DE,ARI,"$618,000",2016
Andre Hal,CB,HOU,"$617,281",2016
Michael Campanaro,WR,BAL,"$616,875",2016
TJ Carrie,CB,OAK,"$616,741",2016
Cody Kessler,QB,CLE,"$616,197",2016
Rob Havenstein,OT,LAR,"$615,455",2016
Terrence Brooks,FS,PHI,"$615,000",2016
Travis Swanson,C,DET,"$615,000",2016
Josh Huff,WR,2TM,"$615,000",2016
Terrence Fede,DE,MIA,"$613,988",2016
Markus Golden,OLB,ARI,"$613,106",2016
Jeff Janis,WR,GNB,"$612,848",2016
James Wright,WR,CIN,"$612,456",2016
Corey Nelson,OLB,DEN,"$612,150",2016
John Brown,WR,ARI,"$612,000",2016
Charles Leno,OG,CHI,"$611,628",2016
Max Garcia,C,DEN,"$611,423",2016
Justin Simmons,FS,DEN,"$611,355",2016
Jerick McKinnon,RB,MIN,"$610,000",2016
Joe Schobert,OLB,CLE,"$608,489",2016
Ali Marpet,C,TAM,"$606,527",2016
Jay Bromley,DT,NYG,"$605,000",2016
Corey Brown,WR,CAR,"$605,000",2016
Connor Cook,QB,OAK,"$604,972",2016
Frank Clark,DE,SEA,"$604,647",2016
Andrew Norwell,G,CAR,"$604,000",2016
Jordan Richards,SS,NWE,"$603,707",2016
Joshua Perry,OLB,SDG,"$603,521",2016
Albert Wilson,WR,KAN,"$603,334",2016
Isaiah Crowell,RB,CLE,"$603,334",2016
James Hurst,OT,BAL,"$603,000",2016
Jonotthan Harrison,C,IND,"$602,500",2016
Christian Jones,ILB,CHI,"$602,334",2016
Sheldon Day,DT,JAX,"$602,102",2016
Zach Kerr,NT,IND,"$602,000",2016
Damien Williams,RB,MIA,"$601,668",2016
Tyler Shatley,OG,JAX,"$601,668",2016
Jayrone Elliott,LB,GNB,"$601,668",2016
Tavon Young,CB,BAL,"$601,282",2016
Zach Orr,LB,BAL,"$601,000",2016
Parker Ehinger,OG,KAN,"$600,727",2016
Cairo Santos,K,KAN,"$600,667",2016
Chandler Catanzaro,K,ARI,"$600,000",2016
Brandon Spikes,LB,BUF,"$600,000",2016
Darren Fells,TE,ARI,"$600,000",2016
Mike Adams,OT,CHI,"$600,000",2016
Kenneth Acker,CB,KAN,"$600,000",2016
Josh Mauro,DE,ARI,"$600,000",2016
Nat Berhe,SS,NYG,"$600,000",2016
Ramon Humber,LB,BUF,"$600,000",2016
Ross Cockrell,CB,PIT,"$600,000",2016
Orleans Darkwa,RB,NYG,"$600,000",2016
Dewey McDonald,S,SEA,"$600,000",2016
Ed Stinson,DE,ARI,"$600,000",2016
Chris Hubbard,G,PIT,"$600,000",2016
Daniel Sorensen,S,KAN,"$600,000",2016
Marqueston Huff,FS,BAL,"$600,000",2016
Dontrelle Inman,WR,SDG,"$600,000",2016
Nicholas Williams,DT,2TM,"$600,000",2016
Marcus Burley,CB,CLE,"$600,000",2016
Devon Kennard,OLB,NYG,"$600,000",2016
Taylor Gabriel,WR,ATL,"$600,000",2016
Pierre Desir,CB,SDG,"$600,000",2016
Caraun Reid,DT,SDG,"$600,000",2016
Andre Williams,RB,SDG,"$600,000",2016
Brock Coyle,LB,SEA,"$600,000",2016
Adrian Phillips,DB,SDG,"$600,000",2016
Garry Gilliam,T,SEA,"$600,000",2016
Fitzgerald Toussaint,RB,PIT,"$600,000",2016
Kenny Wiggins,T,SDG,"$600,000",2016
Brad Wing,P,NYG,"$600,000",2016
Cassius Marsh,DE,SEA,"$600,000",2016
Kerry Wynn,DE,NYG,"$600,000",2016
Marc Mariani,WR,TEN,"$600,000",2016
Connor Barth,K,CHI,"$600,000",2016
Kevin Pierre-Louis,OLB,SEA,"$600,000",2016
Cameron Brate,TE,TAM,"$600,000",2016
Arrelious Benn,WR,JAX,"$600,000",2016
Andrew DePaola,LS,TAM,"$600,000",2016
Chykie Brown,DB,CIN,"$600,000",2016
Mike Evans,WR,TAM,"$600,000",2016
Steven Terrell,DB,SEA,"$600,000",2016
Adarius Glanton,LB,TAM,"$600,000",2016
Kevin Pamphile,OT,TAM,"$600,000",2016
T.J. Johnson,C,CIN,"$600,000",2016
Brenton Bersin,WR,CAR,"$600,000",2016
Jacquies Smith,DE,TAM,"$600,000",2016
Charles Johnson,WR,MIN,"$600,000",2016
Chris Smith,DE,JAX,"$600,000",2016
Peyton Thompson,CB,JAX,"$600,000",2016
Todd Davis,LB,DEN,"$600,000",2016
Jeremiah Sirles,OT,MIN,"$600,000",2016
Shiloh Keo,DB,2TM,"$600,000",2016
Shamar Stephen,DT,MIN,"$600,000",2016
Adam Thielen,WR,MIN,"$600,000",2016
Brandon McManus,K,DEN,"$600,000",2016
Scott Simonson,TE,CAR,"$600,000",2016
Maurice Alexander,SS,LAR,"$600,000",2016
Nevin Lawson,CB,DET,"$600,000",2016
Cornelius Lucas,T,DET,"$600,000",2016
Beau Allen,DT,PHI,"$600,000",2016
Juwan Thompson,RB,DEN,"$600,000",2016
Kenjon Barner,RB,PHI,"$600,000",2016
E.J. Gaines,CB,LAR,"$600,000",2016
Trey Burton,TE,PHI,"$600,000",2016
Marcus Roberson,CB,BUF,"$600,000",2016
Taylor Hart,DE,SFO,"$600,000",2016
Brandon Tate,WR,BUF,"$600,000",2016
Malcolm Butler,CB,NWE,"$600,000",2016
Denico Autry,DE,OAK,"$600,000",2016
Antonio Andrews,RB,TEN,"$600,000",2016
Demetrius Rhaney,C,LAR,"$600,000",2016
Marcus Williams,CB,NYJ,"$600,000",2016
Cameron Fleming,OT,NWE,"$600,000",2016
Ethan Westbrooks,DE,LAR,"$600,000",2016
Steven Means,DE,PHI,"$600,000",2016
Jaylen Watkins,CB,PHI,"$600,000",2016
Wesley Johnson,OT,NYJ,"$600,000",2016
Ryan Jensen,T,BAL,"$600,000",2016
James White,RB,NWE,"$600,000",2016
Brett Goode,LB,GNB,"$600,000",2016
Robert Turbin,RB,IND,"$600,000",2016
Dakota Dozier,OT,NYJ,"$600,000",2016
Bashaud Breeland,CB,WAS,"$600,000",2016
Mike Gillislee,RB,BUF,"$600,000",2016
William Compton,LB,WAS,"$600,000",2016
Mike Catapano,DE,NYJ,"$600,000",2016
Ryan Groy,OG,BUF,"$600,000",2016
Justin Perillo,TE,GNB,"$600,000",2016
Ryan Grant,WR,WAS,"$600,000",2016
Jordan Todman,RB,IND,"$600,000",2016
Dustin Hopkins,K,WAS,"$600,000",2016
Jonathan Meeks,S,BUF,"$600,000",2016
Terrance West,RB,BAL,"$600,000",2016
Steven Johnson,LB,PIT,"$600,000",2016
Walt Powell,WR,BUF,"$600,000",2016
Phillip Supernaw,TE,TEN,"$600,000",2016
Spencer Long,OG,WAS,"$600,000",2016
Dekoda Watson,LB,DEN,"$600,000",2016
Colton Schmidt,P,BUF,"$600,000",2016
Ty Nsekhe,T,WAS,"$600,000",2016
David Johnson,TE,PIT,"$600,000",2016
Josh Bellamy,WR,CHI,"$600,000",2016
Ricardo Mathews,DT,PIT,"$600,000",2016
Robert Nelson,FS,HOU,"$600,000",2016
Jerel Worthy,DT,BUF,"$600,000",2016
Demontre Hurst,CB,CHI,"$600,000",2016
Tress Way,P,WAS,"$600,000",2016
Leger Douzable,DT,BUF,"$600,000",2016
Marcus Cromartie,CB,SFO,"$600,000",2016
Chris Davis,CB,SFO,"$600,000",2016
Anthony Hitchens,OLB,DAL,"$600,000",2016
Dominique Easley,DT,LAR,"$600,000",2016
Max Bullough,ILB,HOU,"$600,000",2016
Orson Charles,TE,DET,"$600,000",2016
Brandon Bostick,TE,NYJ,"$600,000",2016
Dontae Johnson,FS,SFO,"$600,000",2016
Lorenzo Alexander,DT,BUF,"$600,000",2016
Tavarres King,WR,NYG,"$600,000",2016
Charles James,CB,2TM,"$600,000",2016
Darrion Weems,T,DEN,"$600,000",2016
Keith Reaser,CB,SFO,"$600,000",2016
Daryl Richardson,RB,PIT,"$600,000",2016
Keith Smith,LB,DAL,"$600,000",2016
John Phillips,TE,2TM,"$600,000",2016
Andrew Tiller,G,SFO,"$600,000",2016
Zaviar Gooden,OLB,2TM,"$600,000",2016
Ben Garland,DL,ATL,"$600,000",2016
Billy Winn,DT,DEN,"$600,000",2016
Kasim Edebali,OLB,NOR,"$600,000",2016
Eric Murray,CB,KAN,"$599,950",2016
Chris Moore,WR,BAL,"$599,090",2016
Griff Whalen,WR,SDG,"$595,590",2016
Nick Kwiatkoski,ILB,CHI,"$593,780",2016
Ricardo Louis,WR,CLE,"$591,962",2016
De'Vondre Campbell,OLB,ATL,"$591,382",2016
Hassan Ridgeway,DT,IND,"$590,055",2016
Grady Jarrett,DT,ATL,"$586,963",2016
Tyler Ervin,RB,HOU,"$586,892",2016
Rashad Greene,WR,JAX,"$585,953",2016
Ben Heeney,ILB,OAK,"$585,681",2016
Adrian Amos,FS,CHI,"$583,070",2016
Sean Mannion,QB,LAR,"$582,285",2016
Bobby McCain,CB,MIA,"$582,072",2016
Deon Bush,FS,CHI,"$581,554",2016
Perry Riley,LB,OAK,"$581,176",2016
Brett Hundley,QB,GNB,"$580,908",2016
Jay Ajayi,RB,MIA,"$580,203",2016
David Parry,NT,IND,"$580,002",2016
Tyler Lockett,WR,SEA,"$580,000",2016
Antonio Morrison,ILB,IND,"$579,976",2016
Kyle Emanuel,OLB,SDG,"$579,643",2016
Demarcus Robinson,WR,KAN,"$579,293",2016
Tony Lippett,WR,MIA,"$578,691",2016
C.J. Uzomah,TE,CIN,"$578,190",2016
Deiondre' Hall,CB,CHI,"$577,722",2016
Jesse James,TE,PIT,"$577,228",2016
Jamon Brown,OT,LAR,"$575,575",2016
D.J. Alexander,OLB,KAN,"$575,563",2016
James O'Shaughnessy,TE,KAN,"$575,563",2016
Derrick Kindred,SS,CLE,"$574,839",2016
Lorenzo Doss,CB,DEN,"$574,303",2016
Ameer Abdullah,RB,DET,"$573,915",2016
Alex Lewis,OT,BAL,"$572,974",2016
Aaron Colvin,CB,JAX,"$572,111",2016
Cameron Artis-Payne,RB,CAR,"$566,563",2016
David Mayo,ILB,CAR,"$566,563",2016
Keith Mumphery,WR,HOU,"$566,563",2016
Damion Square,DE,SDG,"$566,176",2016
Gabe Ikard,C,BUF,"$564,705",2016
Jordan Devey,T,KAN,"$564,705",2016
Rakeem Nunez-Roches,DT,KAN,"$556,621",2016
Ryan Quigley,P,ARI,"$555,884",2016
Joplo Bartu,LB,ARI,"$555,882",2016
Darius Philon,DT,SDG,"$555,146",2016
Malcolm Johnson,FB,CLE,"$554,862",2016
Derron Smith,FS,CIN,"$554,658",2016
Leterrius Walton,DT,PIT,"$554,232",2016
Darius Kilgo,DT,DEN,"$552,889",2016
Aaron Ripkowski,FB,GNB,"$551,599",2016
P.J. Williams,CB,NOR,"$550,000",2016
Christian Covington,DT,HOU,"$547,622",2016
Kenneth Dixon,RB,BAL,"$545,848",2016
Devontae Booker,RB,DEN,"$545,848",2016
Cardale Jones,QB,BUF,"$545,848",2016
Seth Devalve,TE,CLE,"$545,848",2016
Dean Lowry,DE,GNB,"$545,848",2016
Blake Martinez,ILB,GNB,"$545,848",2016
Jordan Hicks,OLB,PHI,"$543,000",2016
Lorenzo Mauldin,OLB,NYJ,"$543,000",2016
Chaz Green,OT,DAL,"$540,375",2016
Eli Harold,OLB,SFO,"$540,000",2016
Dexter McDonald,CB,OAK,"$539,212",2016
Matt Jones,RB,WAS,"$539,000",2016
Chris Scott,T,CAR,"$538,823",2016
Denzell Goode,OT,IND,"$538,196",2016
Trevor Siemian,QB,DEN,"$538,195",2016
Chimdi Chekwa,DB,MIA,"$536,470",2016
Sam Young,T,MIA,"$536,470",2016
Danielle Hunter,DE,MIN,"$536,000",2016
Armonty Bryant,DE,DET,"$532,551",2016
Dean Marlowe,S,CAR,"$530,000",2016
Matt Barkley,QB,CHI,"$529,411",2016
Devin Street,WR,IND,"$529,411",2016
Asante Cleveland,TE,SDG,"$529,410",2016
Tenny Palepoi,DT,SDG,"$529,168",2016
Cody Riggs,CB,TEN,"$527,333",2016
Quinton Spain,OG,TEN,"$527,000",2016
Cameron Meredith,WR,CHI,"$527,000",2016
Greg Mancz,C,HOU,"$527,000",2016
La'el Collins,OT,DAL,"$526,750",2016
Nick Dzubnar,LB,SDG,"$526,666",2016
Josh Lambo,K,SDG,"$526,666",2016
Corey Grant,RB,JAX,"$526,666",2016
Ladarius Gunter,CB,GNB,"$526,666",2016
Kendall Lamm,T,HOU,"$525,666",2016
Terron Ward,RB,ATL,"$525,333",2016
Matt Darr,P,MIA,"$525,333",2016
Neville Hewitt,LB,MIA,"$525,333",2016
Alani Fua,OLB,ARI,"$525,000",2016
Rodney Gunter,DT,ARI,"$525,000",2016
Robenson Therezie,SS,ATL,"$525,000",2016
Marcus Murphy,RB,NOR,"$525,000",2016
Willie Snead,WR,NOR,"$525,000",2016
David Johnson,RB,ARI,"$525,000",2016
Jordan Berry,P,PIT,"$525,000",2016
Chris Boswell,K,PIT,"$525,000",2016
Jake Schum,P,GNB,"$525,000",2016
Anthony Chickillo,DE,PIT,"$525,000",2016
JJ Nelson,WR,ARI,"$525,000",2016
L.J. Fort,LB,PIT,"$525,000",2016
Tyreek Burwell,T,SDG,"$525,000",2016
Bobby Hart,OG,NYG,"$525,000",2016
George Atkinson,RB,CLE,"$525,000",2016
Xavier Williams,DT,ARI,"$525,000",2016
Roosevelt Nix,LB,PIT,"$525,000",2016
Ramik Wilson,ILB,KAN,"$525,000",2016
James Winchester,LS,KAN,"$525,000",2016
Sean McGrath,TE,SDG,"$525,000",2016
Owamagbe Odighizuwa,DE,NYG,"$525,000",2016
Thurston Armbrister,LB,DET,"$525,000",2016
Quan Bray,WR,IND,"$525,000",2016
Mark Glowinski,OG,SEA,"$525,000",2016
Alejandro Villanueva,OL,PIT,"$525,000",2016
Will Tye,TE,NYG,"$525,000",2016
Jude Adjei-Barimah,CB,TAM,"$525,000",2016
Tyrell Williams,WR,SDG,"$525,000",2016
Kwon Alexander,OLB,TAM,"$525,000",2016
Thomas Rawls,RB,SEA,"$525,000",2016
T.Y. McGill,DT,IND,"$525,000",2016
Adam Humphries,WR,TAM,"$525,000",2016
Howard Jones,LB,TAM,"$525,000",2016
Josh Keyes,LB,2TM,"$525,000",2016
T.J. Clemmings,OT,MIN,"$525,000",2016
Stefon Diggs,WR,MIN,"$525,000",2016
Nick Easton,C,MIN,"$525,000",2016
Jason Myers,K,JAX,"$525,000",2016
Hayes Pullard,ILB,JAX,"$525,000",2016
Anthony Harris,DB,MIN,"$525,000",2016
Anthony Johnson,DL,NWE,"$525,000",2016
Ryan Delaire,DE,CAR,"$525,000",2016
Neal Sterling,WR,JAX,"$525,000",2016
Jameis Winston,QB,TAM,"$525,000",2016
Zac Kerin,C,MIN,"$525,000",2016
Shaquil Barrett,OLB,DEN,"$525,000",2016
MyCole Pruitt,TE,2TM,"$525,000",2016
James Ferentz,C,DEN,"$525,000",2016
Edmond Robinson,OLB,MIN,"$525,000",2016
Bennie Fowler,WR,DEN,"$525,000",2016
Michael Burton,FB,DET,"$525,000",2016
Brandon Copeland,LB,DET,"$525,000",2016
Quandre Diggs,CB,DET,"$525,000",2016
Matt Paradis,C,DEN,"$525,000",2016
Josh Andrews,G,PHI,"$525,000",2016
Corey Robinson,OT,DET,"$525,000",2016
Andrew Donnal,OT,LAR,"$525,000",2016
Bryce Hager,ILB,LAR,"$525,000",2016
Khyri Thornton,DT,DET,"$525,000",2016
Troy Hill,CB,LAR,"$525,000",2016
David Andrews,C,NWE,"$525,000",2016
Zach Zenner,RB,DET,"$525,000",2016
Matt Longacre,DE,LAR,"$525,000",2016
Bradley Marquez,WR,LAR,"$525,000",2016
Khari Lee,TE,DET,"$525,000",2016
Joe Cardona,LS,NWE,"$525,000",2016
Justin Coleman,CB,NWE,"$525,000",2016
Leonard Williams,DT,NYJ,"$525,000",2016
Trey Flowers,DE,NWE,"$525,000",2016
Chris Harper,WR,SFO,"$525,000",2016
Cody Wichmann,OG,LAR,"$525,000",2016
Geneo Grissom,OLB,NWE,"$525,000",2016
Gabe Wright,DT,CLE,"$525,000",2016
Javorius Allen,RB,BAL,"$525,000",2016
Brent Qvale,T,NYJ,"$525,000",2016
Brandon King,DB,NWE,"$525,000",2016
Jared Abbrederis,WR,GNB,"$525,000",2016
Bryce Petty,QB,NYJ,"$525,000",2016
Shaq Mason,C,NWE,"$525,000",2016
Rontez Miles,FS,NYJ,"$525,000",2016
Dexter McDougle,CB,NYJ,"$525,000",2016
Seth Roberts,WR,OAK,"$525,000",2016
Houston Bates,OLB,WAS,"$525,000",2016
Quincy Enunwa,WR,NYJ,"$525,000",2016
Sheldon Price,CB,BAL,"$525,000",2016
Jamison Crowder,WR,WAS,"$525,000",2016
Quinton Dunbar,WR,WAS,"$525,000",2016
Deshazor Everett,CB,WAS,"$525,000",2016
Tre McBride,WR,TEN,"$525,000",2016
Nick O'Leary,TE,BUF,"$525,000",2016
Arie Kouandjio,OG,WAS,"$525,000",2016
Joe Thomas,LB,GNB,"$525,000",2016
Jonathan Anderson,LB,CHI,"$525,000",2016
Bryce Callahan,CB,CHI,"$525,000",2016
Dashaun Phillips,CB,WAS,"$525,000",2016
Kapri Bibbs,RB,DEN,"$525,000",2016
Nick Marshall,CB,NYJ,"$525,000",2016
Rashad Ross,WR,WAS,"$525,000",2016
Carl Bradford,OLB,2TM,"$525,000",2016
Leon Orr,DT,MIA,"$525,000",2016
Blake Bell,TE,SFO,"$525,000",2016
Brandon Scherff,OT,WAS,"$525,000",2016
Jacoby Glenn,DB,CHI,"$525,000",2016
Trenton Brown,OT,SFO,"$525,000",2016
Harold Jones-Quartey,DB,CHI,"$525,000",2016
Patrick Murray,K,CLE,"$525,000",2016
Ed Reynolds,FS,CLE,"$525,000",2016
Mike Davis,RB,SFO,"$525,000",2016
David Irving,DE,DAL,"$525,000",2016
Charley Hughlett,LS,CLE,"$525,000",2016
Patrick Scales,LS,CHI,"$525,000",2016
C.B. Bryant,FS,ARI,"$525,000",2016
Anthony Steen,OG,MIA,"$525,000",2016
Jamie Meder,DT,CLE,"$525,000",2016
Mark Nzeocha,OLB,DAL,"$525,000",2016
Isaiah Burse,WR,SDG,"$525,000",2016
Akeem Hunt,RB,HOU,"$525,000",2016
Rod Smith,RB,DAL,"$525,000",2016
Donald Hawkins,G,CAR,"$525,000",2016
Deon Simon,NT,NYJ,"$525,000",2016
Geoff Swaim,TE,DAL,"$525,000",2016
Lucky Whitehead,WR,DAL,"$525,000",2016
Anthony Johnson,DT,2TM,"$525,000",2016
Geremy Davis,WR,SDG,"$525,000",2016
Bradley Pinion,P,SFO,"$525,000",2016
Josh Walker,G,HOU,"$525,000",2016
Mike Purcell,DT,SFO,"$525,000",2016
Ricardo Allen,CB,ATL,"$525,000",2016
Damien Wilson,ILB,DAL,"$525,000",2016
Ryan Russell,DE,TAM,"$525,000",2016
Andrew Franks,K,MIA,"$525,000",2016
Delvin Breaux,CB,NOR,"$525,000",2016
Mike Hull,LB,MIA,"$525,000",2016
Brian Peters,LB,HOU,"$525,000",2016
Brandon Coleman,WR,NOR,"$525,000",2016
Jeremiah Poutasi,OT,JAX,"$525,000",2016
Tyeler Davison,DT,NOR,"$525,000",2016
Obum Gwacham,DE,NOR,"$525,000",2016
Jalen Collins,CB,ATL,"$521,315",2016
Tajae Sharpe,WR,TEN,"$518,721",2016
DeAndre Washington,RB,OAK,"$517,298",2016
Steve Williams,CB,2TM,"$516,178",2016
Dominique Jones,TE,MIA,"$516,178",2016
Josh Evans,FS,WAS,"$516,176",2016
Matt Judon,DE,BAL,"$513,934",2016
Jordan Howard,RB,CHI,"$512,005",2016
Jordan Payton,WR,CLE,"$511,000",2016
Joe Haeg,OT,IND,"$510,602",2016
Jonathan Williams,RB,BUF,"$510,228",2016
LeShaun Sims,CB,TEN,"$509,546",2016
K.J. Dillon,S,HOU,"$508,734",2016
Trevor Davis,WR,GNB,"$506,794",2016
D.J. Reader,DT,HOU,"$503,845",2016
Spencer Drango,OG,CLE,"$501,912",2016
Tyreek Hill,WR,KAN,"$497,500",2016
Rashard Higgins,WR,CLE,"$496,096",2016
Jatavis Brown,OLB,SDG,"$496,096",2016
Korey Toomer,ILB,SDG,"$494,117",2016
Michael Ola,T,BUF,"$494,116",2016
Antone Smith,RB,TAM,"$491,176",2016
Andy Janovich,FB,DEN,"$491,077",2016
D.J. White,CB,KAN,"$489,253",2016
Drew Kaser,P,SDG,"$488,456",2016
DeAndre Houston-Carson,FS,CHI,"$485,235",2016
Jakeem Grant,WR,MIA,"$485,095",2016
Sebastian Tretola,OG,TEN,"$483,185",2016
Cory James,OLB,OAK,"$483,119",2016
Derek Watt,FB,SDG,"$482,420",2016
Cody Core,WR,CIN,"$481,983",2016
Kyle Murphy,OT,GNB,"$481,535",2016
Dadi Nicolas,DE,KAN,"$480,803",2016
Jordan Lucas,SS,MIA,"$479,990",2016
Randall Telfer,TE,CLE,"$479,384",2016
Demetri Goodson,CB,GNB,"$478,543",2016
Maurice Canady,CB,BAL,"$475,089",2016
Will Parks,S,DEN,"$475,089",2016
Kevon Seymour,CB,BUF,"$475,089",2016
Seantrel Henderson,OT,BUF,"$471,543",2016
Riley Dixon,P,DEN,"$470,002",2016
Chris Reed,G,JAX,"$470,000",2016
Vadal Alexander,OG,OAK,"$469,211",2016
Clayton Fejedelem,FS,CIN,"$465,887",2016
Tyler Matakevich,ILB,PIT,"$465,762",2016
Austin Blythe,C,IND,"$465,497",2016
Randy Gregory,DE,DAL,"$465,252",2016
Cody Parkey,K,CLE,"$463,235",2016
Shayne Skov,ILB,SFO,"$463,235",2016
Freddie Martino,WR,TAM,"$463,230",2016
Mike Pennel,DT,GNB,"$459,716",2016
Brittan Golden,WR,ARI,"$458,823",2016
Jordan Tripp,OLB,2TM,"$458,823",2016
Brandon Dunn,DT,HOU,"$458,823",2016
Aaron Lynch,DE,SFO,"$458,823",2016
Kerwynn Williams,RB,ARI,"$458,822",2016
Damiere Byrd,WR,CAR,"$458,000",2016
Jeremy Cash,LB,CAR,"$456,666",2016
Scooby Wright,ILB,ARI,"$456,175",2016
Justin March-Lillard,LB,KAN,"$453,333",2016
Josh Ferguson,RB,IND,"$453,333",2016
Tracy Howard,DB,CLE,"$453,000",2016
Eli Rogers,WR,PIT,"$451,666",2016
Mike Jordan,DB,LAR,"$450,000",2016
Matt Wile,K,2TM,"$450,000",2016
Trovon Reed,CB,SDG,"$450,000",2016
Taylor Decker,OT,DET,"$450,000",2016
Josh Doctson,WR,WAS,"$450,000",2016
Carson Wentz,QB,PHI,"$450,000",2016
Gabe Martin,LB,ARI,"$450,000",2016
Ezekiel Elliott,RB,DAL,"$450,000",2016
Sheldon Rankins,DT,NOR,"$450,000",2016
Eli Apple,CB,NYG,"$450,000",2016
Jordan Jenkins,OLB,NYJ,"$450,000",2016
Kevin Byard,S,TEN,"$450,000",2016
Robert Nkemdiche,DT,ARI,"$450,000",2016
Brandon Williams,CB,ARI,"$450,000",2016
Rees Odhiambo,OG,SEA,"$450,000",2016
C.J. Prosise,RB,SEA,"$450,000",2016
Darryl Roberts,CB,NYJ,"$450,000",2016
Jarran Reed,DT,SEA,"$450,000",2016
Nick Vannett,TE,SEA,"$450,000",2016
Garrison Smith,DT,SEA,"$450,000",2016
Mackensie Alexander,CB,MIN,"$450,000",2016
Brett Jones,C,NYG,"$450,000",2016
Tyrone Holmes,OLB,CLE,"$450,000",2016
Jacoby Brissett,QB,NWE,"$450,000",2016
Cyrus Jones,CB,NWE,"$450,000",2016
Joe Thuney,OG,NWE,"$450,000",2016
Bryan Witzmann,T,KAN,"$450,000",2016
Mykkele Thompson,S,NYG,"$450,000",2016
Vincent Valentine,DT,NWE,"$450,000",2016
Kamu Grugier-Hill,OLB,PHI,"$450,000",2016
Robert Thomas,NT,NYG,"$450,000",2016
Richard Ash,DT,2TM,"$450,000",2016
Robby Anderson,WR,NYJ,"$450,000",2016
Graham Glasgow,OG,DET,"$450,000",2016
Braedon Bowman,TE,NYJ,"$450,000",2016
A'Shawn Robinson,DT,DET,"$450,000",2016
Julian Howsare,FB,NYJ,"$450,000",2016
Jalin Marshall,WR,NYJ,"$450,000",2016
Troymaine Pope,RB,2TM,"$450,000",2016
Su'a Cravens,OLB,WAS,"$450,000",2016
Lawrence Thomas,DE,NYJ,"$450,000",2016
Kendall Fuller,CB,WAS,"$450,000",2016
Kameron Canaday,LS,ARI,"$450,000",2016
Lamar Louis,LB,ARI,"$450,000",2016
Trevone Boykin,QB,SEA,"$450,000",2016
DeAndre Elliott,CB,SEA,"$450,000",2016
