Player,Pos,Tm,Cap Hit,year
Tre Boston,,CAR,"$611,367",2015
Mychal Rivera,,OAK,"$611,213",2015
Andre Ellington,,ARI,"$610,966",2015
Rex Burkhead,,CIN,"$610,550",2015
Dontae Johnson,,SFO,"$610,136",2015
Nate Palmer,,GNB,"$609,724",2015
Eli Harold,,SFO,"$609,343",2015
James White,,NWE,"$609,272",2015
Brock Vereen,,CHI,"$607,875",2015
Theo Riddick,,DET,"$607,750",2015
Kapron Lewis-Moore,,BAL,"$607,058",2015
Kevin Pierre-Louis,,SEA,"$606,413",2015
John Miller,,BUF,"$605,030",2015
Jordan Kovacs,,MIA,"$605,000",2015
Stacy McGee,,OAK,"$604,670",2015
Vince Williams,,PIT,"$604,670",2015
Lorenzo Mauldin,,NYJ,"$603,504",2015
Demetrius McCray,,JAX,"$601,741",2015
Bashaud Breeland,,WAS,"$601,500",2015
Armonty Bryant,,CLE,"$601,375",2015
Tommy Bohanon,,NYJ,"$600,562",2015
Craig Mager,,SDG,"$600,394",2015
Chris Gragg,,BUF,"$599,793",2015
Jordan Hicks,,PHI,"$598,183",2015
Tyler Kroft,,CIN,"$596,944",2015
Marquess Wilson,,CHI,"$596,787",2015
Daimion Stafford,,TEN,"$596,474",2015
David Johnson,,ARI,"$594,843",2015
Sammie Coates,,PIT,"$592,878",2015
Danielle Hunter,,MIN,"$591,805",2015
Sean Mannion,,STL,"$591,449",2015
Carl Davis,,BAL,"$591,271",2015
C.J. Anderson,,DEN,"$589,167",2015
Henry Anderson,,IND,"$588,419",2015
Tony Jefferson,,ARI,"$588,368",2015
Wes Horton,,CAR,"$588,334",2015
Benny Cunningham,,STL,"$588,334",2015
Jaron Brown,,ARI,"$588,000",2015
Lane Taylor,,GNB,"$587,334",2015
Alvin Bailey,,SEA,"$587,000",2015
Jahleel Addae,,SDG,"$586,668",2015
Matt Tobin,,PHI,"$586,668",2015
A.J. Bouye,,HOU,"$586,668",2015
Tim Lelito,,NOR,"$586,668",2015
Josh Hill,,NOR,"$586,668",2015
Andy Mulumba,,GNB,"$586,667",2015
Ty Montgomery,,GNB,"$586,636",2015
Carson Tinker,,JAX,"$585,834",2015
Justin Tuggle,,HOU,"$585,834",2015
Abry Jones,,JAX,"$585,834",2015
LaRoy Reynolds,,2TM,"$585,834",2015
Jeff Heath,,DAL,"$585,668",2015
Khiry Robinson,,NOR,"$585,334",2015
Lorenzo Taliaferro,,BAL,"$585,146",2015
Dakota Dozier,,NYJ,"$585,146",2015
Eddie Pleasant,,HOU,"$585,000",2015
Levine Toilolo,,ATL,"$585,000",2015
Daren Bates,,STL,"$585,000",2015
Jordan Todman,,PIT,"$585,000",2015
Taylor Boggs,,DET,"$585,000",2015
Michael Mauti,,NOR,"$585,000",2015
Brynden Trawick,,BAL,"$585,000",2015
Jah Reid,,KAN,"$585,000",2015
Sean Renfree,,ATL,"$585,000",2015
Tony Jerod-Eddie,,SFO,"$585,000",2015
Jonathan Grimes,,HOU,"$585,000",2015
Matthew Mulligan,,BUF,"$585,000",2015
Kemal Ishmael,,ATL,"$585,000",2015
Brandon Williams,,2TM,"$585,000",2015
Jordan Poyer,,CLE,"$585,000",2015
Chris Lewis-Harris,,CIN,"$585,000",2015
Bradley McDougald,,TAM,"$585,000",2015
Nathan Stupar,,ATL,"$585,000",2015
Spencer Paysinger,,MIA,"$585,000",2015
Ross Ventrone,,PIT,"$585,000",2015
Eric Kush,,STL,"$585,000",2015
Ryan Davis,,JAX,"$585,000",2015
Ray-Ray Armstrong,,2TM,"$585,000",2015
Matt McGloin,,OAK,"$585,000",2015
Kamar Aiken,,BAL,"$585,000",2015
Tim Jennings,,TAM,"$585,000",2015
Dezman Moses,,KAN,"$585,000",2015
Jack Doyle,,IND,"$585,000",2015
Tracy Porter,,CHI,"$585,000",2015
Michael Thomas,,MIA,"$585,000",2015
Chris Banjo,,GNB,"$585,000",2015
Malliciah Goodman,,ATL,"$585,000",2015
Phillip Hunt,,DET,"$585,000",2015
Mike Remmers,,CAR,"$585,000",2015
Terence Garvin,,PIT,"$585,000",2015
Zach Line,,MIN,"$585,000",2015
Chris Thompson,,WAS,"$585,000",2015
Trevin Wade,,NYG,"$585,000",2015
Brandon Bair,,PHI,"$585,000",2015
Don Jones,,2TM,"$585,000",2015
Zac Stacy,,NYJ,"$585,000",2015
Tim Wright,,DET,"$585,000",2015
Mario Butler,,BUF,"$585,000",2015
Doug Legursky,,PIT,"$585,000",2015
David Bass,,TEN,"$585,000",2015
Russell Shepard,,TAM,"$585,000",2015
Paul Worrilow,,ATL,"$585,000",2015
Chris Hogan,,BUF,"$585,000",2015
Chase Reynolds,,STL,"$585,000",2015
Patrick Lewis,,SEA,"$585,000",2015
Ronald Leary,,DAL,"$585,000",2015
J'Marcus Webb,,OAK,"$585,000",2015
Kevin McDermott,,MIN,"$585,000",2015
Darryl Morris,,HOU,"$585,000",2015
Andre Fluellen,,DET,"$585,000",2015
Joplo Bartu,,2TM,"$585,000",2015
Griff Whalen,,IND,"$585,000",2015
Kenny Demens,,ARI,"$585,000",2015
Josh Kline,,NWE,"$585,000",2015
Senio Kelemete,,NOR,"$585,000",2015
Case Keenum,,STL,"$585,000",2015
Drew Butler,,ARI,"$585,000",2015
Bacarri Rambo,,BUF,"$585,000",2015
Chase Coffman,,2TM,"$585,000",2015
Patrick Omameh,,CHI,"$585,000",2015
Ben Jacobs,,CAR,"$585,000",2015
Tyler Clutts,,DAL,"$585,000",2015
Benson Mayowa,,OAK,"$585,000",2015
Ryan Quigley,,NYJ,"$585,000",2015
Kelcie McCray,,SEA,"$585,000",2015
Cody Davis,,STL,"$585,000",2015
Brandon Meriweather,,NYG,"$585,000",2015
Kenny Stills,,MIA,"$585,000",2015
Chris Johnson,,ARI,"$585,000",2015
John Lotulelei,,JAX,"$585,000",2015
MarQueis Gray,,BUF,"$585,000",2015
Nick Moody,,SEA,"$585,000",2015
Michael Vick,,PIT,"$585,000",2015
James Jones,,GNB,"$585,000",2015
Neiko Thorpe,,OAK,"$585,000",2015
Marcus Cooper,,KAN,"$585,000",2015
Ryan Schraeder,,ATL,"$585,000",2015
E.J. Biggers,,PHI,"$585,000",2015
Brandon Marshall,,DEN,"$585,000",2015
Dion Lewis,,NWE,"$585,000",2015
Larry Donnell,,NYG,"$585,000",2015
Jorvorskie Lane,,TAM,"$585,000",2015
Erin Henderson,,NYJ,"$585,000",2015
Justin Rogers,,WAS,"$585,000",2015
Stefan Charles,,BUF,"$585,000",2015
Derrick Coleman,,SEA,"$585,000",2015
Matt McCants,,OAK,"$585,000",2015
Corbin Bryant,,BUF,"$585,000",2015
Rashaan Melvin,,2TM,"$585,000",2015
Christine Michael,,2TM,"$585,000",2015
Derek Carrier,,WAS,"$585,000",2015
Quintin Demps,,HOU,"$585,000",2015
John Simon,,HOU,"$585,000",2015
Matt Jones,,WAS,"$584,853",2015
Xavier Cooper,,CLE,"$583,071",2015
Paul Dawson,,CIN,"$580,488",2015
Steven Nelson,,KAN,"$580,488",2015
Geneo Grissom,,NWE,"$580,488",2015
Angelo Blackson,,TEN,"$577,903",2015
Trey Flowers,,NWE,"$574,733",2015
Daryl Williams,,CAR,"$574,280",2015
James Sample,,JAX,"$572,145",2015
Jamison Crowder,,WAS,"$571,406",2015
Jeremy Langford,,CHI,"$570,906",2015
Jalston Fowler,,TEN,"$569,429",2015
Clayton Geathers,,IND,"$568,482",2015
T.J. Clemmings,,MIN,"$566,238",2015
Tre' Jackson,,NWE,"$565,935",2015
Arie Kouandjio,,WAS,"$565,417",2015
Gabe Wright,,DET,"$565,288",2015
Dezmen Southward,,ATL,"$564,665",2015
Jamil Douglas,,MIA,"$564,641",2015
Taylor Hart,,PHI,"$563,878",2015
Ryan Grant,,WAS,"$563,403",2015
Ibraheim Campbell,,CLE,"$563,002",2015
Telvin Smith,,JAX,"$562,763",2015
Rodney Gunter,,ARI,"$562,479",2015
Blake Bell,,SFO,"$561,283",2015
Devin Street,,DAL,"$560,493",2015
Ramik Wilson,,KAN,"$560,000",2015
Bene Benwikere,,CAR,"$559,750",2015
Kevin Pamphile,,TAM,"$559,625",2015
Aaron Lynch,,SFO,"$559,500",2015
Andrew Donnal,,STL,"$559,233",2015
Avery Williamson,,TEN,"$558,613",2015
Josh Shaw,,CIN,"$558,431",2015
Steve Williams,,SDG,"$558,200",2015
Caraun Reid,,DET,"$557,220",2015
Ed Stinson,,ARI,"$556,685",2015
Corey Linsley,,GNB,"$556,250",2015
Za'Darius Smith,,BAL,"$555,788",2015
A.J. McCarron,,CIN,"$555,413",2015
Scott Simonson,,CAR,"$555,000",2015
Ryan Carrethers,,SDG,"$554,633",2015
Kwon Alexander,,TAM,"$554,580",2015
Jonathan Newsome,,IND,"$554,527",2015
Javorius Allen,,BAL,"$553,618",2015
Mike Davis,,SFO,"$552,195",2015
Damien Wilson,,DAL,"$551,578",2015
Jason Babin,,2TM,"$550,588",2015
Lavar Edwards,,CHI,"$550,588",2015
Charles Brown,,DAL,"$550,588",2015
Mike McGlynn,,NOR,"$550,588",2015
Taylor Mays,,OAK,"$550,588",2015
Brice Butler,,DAL,"$550,588",2015
Kenny Phillips,,NOR,"$550,588",2015
Fernando Velasco,,CAR,"$550,588",2015
Sam Acho,,CHI,"$550,588",2015
C.J. Wilson,,2TM,"$550,588",2015
Jon Feliciano,,OAK,"$550,163",2015
Jeremy Harris,,WAS,"$550,000",2015
Jake Ryan,,GNB,"$549,169",2015
Aaron Colvin,,JAX,"$548,288",2015
Devon Kennard,,NYG,"$546,140",2015
John Urschel,,BAL,"$546,140",2015
Bryan Stork,,NWE,"$545,955",2015
Shaq Mason,,NWE,"$545,881",2015
Zach Fulton,,KAN,"$544,055",2015
Laurent Duvernay-Tardif,,KAN,"$543,075",2015
Jeoffrey Pagan,,HOU,"$542,205",2015
Zach Mettenberger,,TEN,"$541,279",2015
Alfred Blue,,HOU,"$539,483",2015
Antone Exum,,MIN,"$538,947",2015
T.J. Jones,,DET,"$536,550",2015
Pat O'Donnell,,CHI,"$536,327",2015
Demetri Goodson,,GNB,"$535,788",2015
Luke Bowanko,,JAX,"$533,513",2015
Jerome Simpson,,SFO,"$532,058",2015
A.J. Francis,,2TM,"$530,000",2015
Daniel McCullers,,PIT,"$529,670",2015
Jay Prosch,,HOU,"$529,670",2015
Andre Hal,,HOU,"$527,281",2015
Michael Campanaro,,BAL,"$526,875",2015
Travis Carrie,,OAK,"$526,741",2015
Jerome Couplin,,PHI,"$526,666",2015
Shamar Stephen,,MIN,"$526,287",2015
Randell Johnson,,BUF,"$525,933",2015
Beau Allen,,PHI,"$525,562",2015
Joe Thomas,,GNB,"$525,000",2015
Trevor Reilly,,NYJ,"$524,212",2015
Terrence Fede,,MIA,"$523,988",2015
Khyri Thornton,,DET,"$523,000",2015
Jeff Janis,,GNB,"$522,848",2015
Seantrel Henderson,,BUF,"$522,720",2015
Corey Nelson,,DEN,"$522,150",2015
Charles Leno,,CHI,"$521,628",2015
Tray Walker,,BAL,"$521,423",2015
Mark Glowinski,,SEA,"$521,423",2015
Max Garcia,,DEN,"$521,423",2015
Terrance West,,2TM,"$520,000",2015
Dontrelle Inman,,SDG,"$517,500",2015
Cornelius Lucas,,DET,"$516,666",2015
Ethan Westbrooks,,STL,"$516,666",2015
Lerentee McCray,,DEN,"$515,668",2015
Corey Brown,,CAR,"$515,000",2015
Marcus Roberson,,STL,"$515,000",2015
Andrew Norwell,,CAR,"$514,000",2015
Garry Gilliam,,SEA,"$514,000",2015
Albert Wilson,,KAN,"$513,333",2015
Ryan Hewitt,,CIN,"$513,333",2015
Isaiah Crowell,,CLE,"$513,333",2015
James Hurst,,BAL,"$513,000",2015
Jonotthan Harrison,,IND,"$512,500",2015
Trey Burton,,PHI,"$512,500",2015
Christian Jones,,CHI,"$512,333",2015
Kasim Edebali,,NOR,"$512,000",2015
Zach Kerr,,IND,"$512,000",2015
L.J. McCray,,SFO,"$512,000",2015
Brian Dixon,,NOR,"$511,666",2015
Tyler Shatley,,JAX,"$511,666",2015
Jayrone Elliott,,GNB,"$511,666",2015
Damien Williams,,MIA,"$511,666",2015
Allen Hurns,,JAX,"$511,666",2015
Juwan Thompson,,DEN,"$511,166",2015
Mike Pennel,,GNB,"$511,166",2015
Brock Coyle,,SEA,"$511,000",2015
Zach Orr,,BAL,"$511,000",2015
Cairo Santos,,KAN,"$510,666",2015
Chandler Catanzaro,,ARI,"$510,500",2015
Nevin Lawson,,DET,"$510,146",2015
Brent Urban,,BAL,"$510,146",2015
Daniel Sorensen,,KAN,"$510,000",2015
Demontre Hurst,,CHI,"$510,000",2015
Tress Way,,WAS,"$510,000",2015
Orleans Darkwa,,NYG,"$510,000",2015
Jake Matthews,,ATL,"$510,000",2015
B.J. Daniels,,2TM,"$510,000",2015
Branden Oliver,,SDG,"$510,000",2015
Marcus Burley,,SEA,"$510,000",2015
William Compton,,WAS,"$510,000",2015
Ty Nsekhe,,WAS,"$510,000",2015
T.J. Fatinikun,,TAM,"$510,000",2015
Lamin Barrow,,CHI,"$510,000",2015
Jordan Devey,,SFO,"$510,000",2015
Brenton Bersin,,CAR,"$510,000",2015
Brittan Golden,,ARI,"$510,000",2015
Nic Jacobs,,JAX,"$510,000",2015
Jackson Jeffcoat,,WAS,"$510,000",2015
Jordan Gay,,BUF,"$510,000",2015
Brad Wing,,NYG,"$510,000",2015
Chris Smith,,JAX,"$510,000",2015
Cooper Helfet,,SEA,"$510,000",2015
Dustin Hopkins,,WAS,"$510,000",2015
Marcus Williams,,NYJ,"$510,000",2015
Adam Thielen,,MIN,"$510,000",2015
Davon Coleman,,DAL,"$510,000",2015
Jeremiah George,,TAM,"$510,000",2015
Andrew DePaola,,TAM,"$510,000",2015
Antonio Andrews,,TEN,"$510,000",2015
Nicholas Williams,,KAN,"$510,000",2015
David King,,2TM,"$510,000",2015
Chris McCain,,MIA,"$510,000",2015
Denico Autry,,OAK,"$510,000",2015
K'Waun Williams,,CLE,"$510,000",2015
Justin Perillo,,GNB,"$510,000",2015
Josh Mauro,,ARI,"$510,000",2015
Todd Davis,,DEN,"$510,000",2015
Demetrius Harris,,KAN,"$510,000",2015
Chris Hubbard,,PIT,"$510,000",2015
Ken Bishop,,DAL,"$510,000",2015
Chris Matthews,,2TM,"$510,000",2015
Ryan Jensen,,BAL,"$510,000",2015
James Stone,,ATL,"$510,000",2015
Kevin Norwood,,CAR,"$510,000",2015
T.J. Johnson,,CIN,"$510,000",2015
Brandon McManus,,DEN,"$510,000",2015
Steven Terrell,,SEA,"$510,000",2015
Kenjon Barner,,PHI,"$510,000",2015
Brandon Watts,,MIN,"$510,000",2015
Jumal Rolle,,2TM,"$510,000",2015
Devonta Freeman,,ATL,"$510,000",2015
Corey Fuller,,DET,"$510,000",2015
Zach Moore,,MIN,"$510,000",2015
Charcandrick West,,KAN,"$510,000",2015
T.J. Barnes,,2TM,"$510,000",2015
Malcolm Butler,,NWE,"$510,000",2015
Jeff Adams,,HOU,"$510,000",2015
Kerry Wynn,,NYG,"$510,000",2015
Matthew Masifilo,,TAM,"$510,000",2015
Cody Parkey,,PHI,"$510,000",2015
Darren Fells,,ARI,"$510,000",2015
Charles Johnson,,MIN,"$510,000",2015
Phillip Supernaw,,TEN,"$510,000",2015
Bruce Gaston,,2TM,"$510,000",2015
Austin Johnson,,NOR,"$510,000",2015
Colton Schmidt,,BUF,"$510,000",2015
Taylor Gabriel,,CLE,"$510,000",2015
Jacquies Smith,,TAM,"$510,000",2015
Terrance Mitchell,,2TM,"$510,000",2015
Kyle Miller,,SDG,"$510,000",2015
Tyler Patmon,,2TM,"$510,000",2015
Frankie Hammond,,KAN,"$510,000",2015
Nick Williams,,ATL,"$510,000",2015
Cordarro Law,,SDG,"$510,000",2015
Martavis Bryant,,PIT,"$499,805",2015
David Cobb,,TEN,"$496,417",2015
Rashad Greene,,JAX,"$495,953",2015
Ben Heeney,,OAK,"$495,681",2015
Martrell Spaight,,WAS,"$494,487",2015
Adrian Amos,,CHI,"$493,070",2015
MyCole Pruitt,,MIN,"$492,647",2015
Bobby McCain,,MIA,"$492,072",2015
Stefon Diggs,,MIN,"$491,928",2015
David Parry,,IND,"$490,002",2015
Kyle Emanuel,,SDG,"$489,643",2015
Tyeler Davison,,NOR,"$489,306",2015
Karlos Williams,,BUF,"$488,838",2015
Tony Lippett,,MIA,"$488,690",2015
C.J. Uzomah,,CIN,"$488,190",2015
JJ Nelson,,ARI,"$487,450",2015
Jesse James,,PIT,"$487,228",2015
Neiron Ball,,OAK,"$486,331",2015
Ryan Russell,,DAL,"$485,746",2015
Lorenzo Doss,,DEN,"$484,303",2015
Bradley Pinion,,SFO,"$483,550",2015
Damian Swann,,NOR,"$481,807",2015
Michael Burton,,DET,"$481,089",2015
Jake Stoneburner,,MIA,"$480,000",2015
Josh McNary,,IND,"$480,000",2015
Joe Cardona,,NWE,"$477,500",2015
Cameron Artis-Payne,,CAR,"$476,563",2015
James O'Shaughnessy,,KAN,"$476,563",2015
Keith Mumphery,,HOU,"$476,563",2015
D.J. Alexander,,KAN,"$476,563",2015
David Mayo,,CAR,"$476,563",2015
Nick Boyle,,BAL,"$476,563",2015
Tye Smith,,SEA,"$476,563",2015
Keith Reaser,,SFO,"$476,200",2015
Deiontrez Mount,,TEN,"$472,038",2015
Michael Bennett,,JAX,"$469,674",2015
Kyshoen Jarrett,,WAS,"$468,907",2015
Tayo Fabuluje,,CHI,"$467,841",2015
Geremy Davis,,NYG,"$466,770",2015
Tony Steward,,BUF,"$465,957",2015
Ian Silberman,,SFO,"$465,419",2015
Kenneth Acker,,SFO,"$465,150",2015
Darius Philon,,SDG,"$465,146",2015
Malcolm Johnson,,CLE,"$464,862",2015
Derron Smith,,CIN,"$464,658",2015
Leterrius Walton,,PIT,"$464,232",2015
Quandre Diggs,,DET,"$463,838",2015
Darius Kilgo,,DEN,"$462,889",2015
Darren Waller,,BAL,"$462,774",2015
Josh Robinson,,IND,"$462,042",2015
Aaron Ripkowski,,GNB,"$461,599",2015
Andy Gallik,,TEN,"$460,368",2015
Brandon Copeland,,DET,"$460,000",2015
Kennard Backman,,GNB,"$457,621",2015
Christian Covington,,HOU,"$457,621",2015
Kristjan Sokoli,,SEA,"$457,621",2015
Rakeem Nunez-Roches,,KAN,"$457,621",2015
Cody Wichmann,,STL,"$457,621",2015
Bryce Hager,,STL,"$453,035",2015
Bobby Hart,,NYG,"$452,897",2015
Austin Shepherd,,MIN,"$452,423",2015
Marcus Murphy,,NOR,"$452,322",2015
Edmond Robinson,,MIN,"$452,078",2015
Mario Alford,,CIN,"$449,776",2015
Corey Robinson,,DET,"$449,477",2015
Dexter McDonald,,OAK,"$449,212",2015
Trenton Brown,,SFO,"$448,973",2015
Geoff Swaim,,DAL,"$448,683",2015
Denzell Goode,,IND,"$448,196",2015
Trevor Siemian,,DEN,"$448,195",2015
Glenn Winston,,CLE,"$447,529",2015
Lonnie Ballentine,,HOU,"$446,474",2015
Demetrius Rhaney,,STL,"$446,474",2015
La'el Collins,,DAL,"$442,000",2015
Alani Fua,,ARI,"$440,666",2015
Dean Marlowe,,CAR,"$440,000",2015
Thomas Rawls,,SEA,"$440,000",2015
David Andrews,,NWE,"$440,000",2015
Thurston Armbrister,,JAX,"$439,166",2015
Delvin Breaux,,NOR,"$439,000",2015
Zach Vigil,,MIA,"$438,333",2015
Lucky Whitehead,,DAL,"$438,333",2015
Kaleb Eulls,,NOR,"$438,333",2015
Jarryd Hayne,,SFO,"$437,666",2015
Xavier Williams,,ARI,"$437,666",2015
Tavaris Barnes,,NOR,"$437,500",2015
A.J. Tarpley,,BUF,"$437,500",2015
Bryce Callahan,,CHI,"$437,500",2015
Darrell Williams,,STL,"$437,500",2015
Cody Riggs,,TEN,"$437,333",2015
DeAndrew White,,SFO,"$437,333",2015
Bradley Marquez,,STL,"$437,166",2015
Tyler Varga,,IND,"$437,000",2015
Greg Mancz,,HOU,"$437,000",2015
Cameron Meredith,,CHI,"$437,000",2015
Quinton Spain,,TEN,"$437,000",2015
Corey Grant,,JAX,"$436,666",2015
Zach Zenner,,DET,"$436,666",2015
Bobby Richardson,,NOR,"$436,666",2015
Ladarius Gunter,,GNB,"$436,666",2015
Josh Lambo,,SDG,"$436,666",2015
John Timu,,CHI,"$436,666",2015
Nick Dzubnar,,SDG,"$436,666",2015
Nick Marshall,,JAX,"$436,666",2015
Tyler Murphy,,PIT,"$436,500",2015
Tyrell Williams,,SDG,"$436,166",2015
Alonzo Harris,,GNB,"$436,166",2015
Kenny Anunike,,DEN,"$435,833",2015
Carlos Thompson,,HOU,"$435,833",2015
Brandon Wegher,,CAR,"$435,833",2015
Cameron Lynch,,STL,"$435,666",2015
Kendall Lamm,,HOU,"$435,666",2015
Neville Hewitt,,MIA,"$435,333",2015
Matt Darr,,MIA,"$435,333",2015
Jay Ajayi,,MIA,"$435,144",2015
Willie Snead,,NOR,"$435,000",2015
E.J. Bibbs,,CLE,"$435,000",2015
Jalen Collins,,ATL,"$435,000",2015
Raheem Mostert,,3TM,"$435,000",2015
Nikita Whitlock,,NYG,"$435,000",2015
Ryan Delaire,,CAR,"$435,000",2015
Quincy Enunwa,,NYJ,"$435,000",2015
Drew Nowak,,SEA,"$435,000",2015
Obum Gwacham,,NOR,"$435,000",2015
Travis Coons,,CLE,"$435,000",2015
John Crockett,,GNB,"$435,000",2015
Houston Bates,,WAS,"$435,000",2015
Jamie Meder,,CLE,"$435,000",2015
James Winchester,,KAN,"$435,000",2015
Terron Ward,,ATL,"$435,000",2015
Shaquil Barrett,,DEN,"$435,000",2015
Josh Walker,,GNB,"$435,000",2015
Kyle Brindza,,TAM,"$435,000",2015
Ronald Martin,,NYJ,"$435,000",2015
Vic Beasley,,ATL,"$435,000",2015
Deshazor Everett,,WAS,"$435,000",2015
Uani Unga,,NYG,"$435,000",2015
Josh Andrews,,PHI,"$435,000",2015
Mitchell Henry,,DEN,"$435,000",2015
Grady Jarrett,,ATL,"$435,000",2015
Bennie Fowler,,DEN,"$435,000",2015
Brent Qvale,,NYJ,"$435,000",2015
Jake Schum,,TAM,"$435,000",2015
Dashaun Phillips,,WAS,"$435,000",2015
T.Y. McGill,,IND,"$435,000",2015
Shayne Skov,,SFO,"$435,000",2015
Justin Coleman,,NWE,"$435,000",2015
Tevin Coleman,,ATL,"$435,000",2015
Harold Jones-Quartey,,CHI,"$435,000",2015
Robenson Therezie,,ATL,"$435,000",2015
Mike Purcell,,SFO,"$435,000",2015
Alejandro Villanueva,,PIT,"$435,000",2015
Ross Cockrell,,PIT,"$435,000",2015
Ricardo Allen,,ATL,"$435,000",2015
Rufus Johnson,,NWE,"$435,000",2015
Rashad Ross,,WAS,"$435,000",2015
Jerome Cunningham,,NYG,"$435,000",2015
Jeremiah Warren,,TAM,"$435,000",2015
Rick Lovato,,GNB,"$435,000",2015
Zach Hocker,,2TM,"$435,000",2015
Adam Humphries,,TAM,"$435,000",2015
Andrew Franks,,MIA,"$435,000",2015
Khari Lee,,CHI,"$435,000",2015
Matt Paradis,,DEN,"$435,000",2015
Brandon Coleman,,NOR,"$435,000",2015
Denzel Rice,,PHI,"$435,000",2015
Brian Parker,,KAN,"$435,000",2015
Roosevelt Nix,,PIT,"$435,000",2015
Sheldon Price,,IND,"$435,000",2015
James Ferentz,,DEN,"$435,000",2015
Terrance Magee,,BAL,"$435,000",2015
Justin Hardy,,ATL,"$435,000",2015
Carlos Fields,,WAS,"$435,000",2015
Matt Hazel,,MIA,"$435,000",2015
Jason Myers,,JAX,"$435,000",2015
Dion Bailey,,2TM,"$435,000",2015
Gabe Ikard,,2TM,"$435,000",2015
Kourtnei Brown,,TAM,"$435,000",2015
Zac Kerin,,MIN,"$435,000",2015
Charley Hughlett,,CLE,"$435,000",2015
Seth Roberts,,OAK,"$435,000",2015
Jordan Berry,,PIT,"$435,000",2015
Marcel Jensen,,WAS,"$435,000",2015
Anthony Harris,,MIN,"$435,000",2015
Earl Okine,,IND,"$435,000",2015
Michael Williams,,NWE,"$435,000",2015
Jared Abbrederis,,GNB,"$435,000",2015
Charles Gaines,,CLE,"$410,475",2015
Mark Nzeocha,,DAL,"$409,793",2015
Chandler Worthy,,HOU,"$409,411",2015
Trey Watts,,STL,"$392,000",2015
IK Enemkpali,,BUF,"$390,000",2015
Cornelius Washington,,CHI,"$387,887",2015
Ryan Griffin,,HOU,"$381,611",2015
Sam Barrington,,GNB,"$374,191",2015
David Molk,,PHI,"$361,941",2015
Chris Owens,,NOR,"$348,000",2015
Chris Davis,,SFO,"$335,000",2015
Anthony Denham,,HOU,"$333,000",2015
Cortland Finnegan,,CAR,"$255,882",2015
Kerwynn Williams,,ARI,"$150,000",2015
Robert McClain,,CAR,"$131,470",2015
Rontez Miles,,NYJ,"$112,200",2015
Rod Smith,,2TM,"$112,200",2015
Ed Reynolds,,PHI,"$112,200",2015
Kawann Short,,CAR,"$112,200",2015
Je'Ron Hamm,,WAS,"$112,200",2015
Justin Staples,,TEN,"$112,200",2015
Trey Williams,,IND,"$112,200",2015
Doug Worthington,,STL,"$112,200",2015
Rannell Hall,,CLE,"$112,200",2015
Tyreek Burwell,,SDG,"$112,200",2015
Kendall Gaskins,,SFO,"$112,200",2015
Justice Cunningham,,STL,"$112,200",2015
Mike Catapano,,NYJ,"$112,200",2015
Kevin Williams,,NOR,"$112,200",2015
L.J. Fort,,PIT,"$112,200",2015
Taiwan Jones,,OAK,"$112,200",2015
Keith Smith,,DAL,"$112,200",2015
Malcolm Brown,,STL,"$112,200",2015
Adrian Phillips,,SDG,"$112,200",2015
Terrance Plummer,,WAS,"$112,200",2015
Rico Richardson,,TEN,"$112,200",2015
Jordan Williams,,MIA,"$112,200",2015
C.B. Bryant,,STL,"$112,200",2015
Donteea Dye,,TAM,"$112,200",2015
Damion Square,,SDG,"$112,200",2015
Michael Ola,,2TM,"$112,200",2015
Kaelin Clay,,BAL,"$112,200",2015
Josh Shirley,,TAM,"$112,200",2015
Shelby Harris,,OAK,"$112,200",2015
Cameron Brate,,TAM,"$112,200",2015
Tevin McDonald,,OAK,"$112,200",2015
Wes Saxton,,NYJ,"$112,200",2015
Wesley Johnson,,NYJ,"$112,200",2015
Howard Jones,,TAM,"$112,200",2015
Greg Ducre,,SDG,"$112,200",2015
Reid Fragel,,TAM,"$112,200",2015
Andrew Tiller,,SFO,"$112,200",2015
Josh Keyes,,TAM,"$112,200",2015
Marcus Cromartie,,SFO,"$112,200",2015
Javontee Herndon,,SDG,"$112,200",2015
Robert Thomas,,MIA,"$112,200",2015
Jude Adjei-Barimah,,TAM,"$112,200",2015
Quinton Dunbar,,WAS,"$112,200",2015
Kasen Williams,,SEA,"$112,200",2015
Eric Pinkins,,SEA,"$112,200",2015
Josh Aubrey,,TEN,"$112,200",2015
Kevin Smith,,SEA,"$112,200",2015
Walt Powell,,BUF,"$112,200",2015
Randall Evans,,PHI,"$112,200",2015
Tre McBride,,TEN,"$102,200",2015
