Player,Pos,Tm,Cap Hit,year
Trent Taylor,WR,SFO,"$750,000",2020
Peter Kalambayi,LB,HOU,"$750,000",2020
Josh Adams,RB,NYJ,"$750,000",2020
Jermaine Carter Jr.,LB,CAR,"$750,000",2020
Ronnie Harrison,SS,CLE,"$750,000",2020
Olasunkanmi Adeniyi,DE,PIT,"$750,000",2020
Jordan Akins,TE,HOU,"$750,000",2020
Bilal Nichols,DT,CHI,"$750,000",2020
Arden Key,DE,LVR,"$750,000",2020
Tim Settle,DT,WAS,"$750,000",2020
Marquis Haynes,OLB,CAR,"$750,000",2020
Derrick Nnadi,DT,KAN,"$750,000",2020
Robert Tonyan,TE,GNB,"$750,000",2020
Tony Brown,CB,CIN,"$750,000",2020
George Odum,S,IND,"$750,000",2020
Trey Marshall,S,DEN,"$750,000",2020
Malik Turner,WR,DAL,"$750,000",2020
Mason Cole,C,ARI,"$750,000",2020
Josh Andrews,G,NYJ,"$750,000",2020
Chris Board,LB,BAL,"$750,000",2020
Justin Jackson,RB,LAC,"$750,000",2020
Johnny Mundt,TE,LAR,"$750,000",2020
Jason Sanders,K,MIA,"$750,000",2020
Denzel Ward,CB,CLE,"$750,000",2020
Jalyn Holmes,DE,MIN,"$750,000",2020
Phillip Lindsay,RB,DEN,"$750,000",2020
Tyrell Crosby,OT,DET,"$750,000",2020
Ian Thomas,TE,CAR,"$750,000",2020
Matt Gono,T,ATL,"$750,000",2020
Antonio Brown,WR,TAM,"$750,000",2020
Buddy Howell,RB,HOU,"$750,000",2020
Kevin Peterson,CB,ARI,"$750,000",2020
Harrison Phillips,DT,BUF,"$750,000",2020
Braxton Berrios,WR,NYJ,"$750,000",2020
Oren Burks,ILB,GNB,"$750,000",2020
Michael Gallup,WR,DAL,"$750,000",2020
Brandon Zylstra,WR,CAR,"$750,000",2020
Mike Boone,RB,MIN,"$750,000",2020
Dan Arnold,WR,ARI,"$750,000",2020
Folorunso Fatukasi,DT,NYJ,"$750,000",2020
Keke Coutee,WR,HOU,"$750,000",2020
Bradley Bozeman,C,BAL,"$750,000",2020
Justin Murray,T,ARI,"$750,000",2020
Anthony Firkser,TE,TEN,"$750,000",2020
Mike McGlinchey,OT,SFO,"$750,000",2020
Jamil Douglas,OG,TEN,"$750,000",2020
Demone Harris,DE,KAN,"$750,000",2020
DeAndre Carter,WR,2TM,"$750,000",2020
Siran Neal,CB,BUF,"$750,000",2020
Ross Dwelley,TE,SFO,"$750,000",2020
JK Scott,P,GNB,"$750,000",2020
Chase Edmonds,RB,ARI,"$750,000",2020
Cameron Johnston,P,PHI,"$750,000",2020
Will Richardson,OT,JAX,"$750,000",2020
Gus Edwards,RB,BAL,"$750,000",2020
Sam Darnold,QB,NYJ,"$750,000",2020
Orlando Brown Jr.,OT,BAL,"$750,000",2020
Corn Elder,CB,CAR,"$750,000",2020
Aaron Stinnie,G,TAM,"$750,000",2020
Ifeadi Odenigbo,DE,MIN,"$750,000",2020
Taron Johnson,CB,BUF,"$750,000",2020
Stephen Anderson,TE,LAC,"$750,000",2020
Kenny Young,LB,LAR,"$750,000",2020
Troy Apke,S,WAS,"$750,000",2020
Dennis Gardeck,LB,ARI,"$750,000",2020
Tyler Conklin,TE,MIN,"$750,000",2020
Michael Dickson,P,SEA,"$750,000",2020
Nick Mullens,QB,SFO,"$750,000",2020
Tim Boyle,QB,GNB,"$750,000",2020
Damion Ratley,WR,NYG,"$750,000",2020
Charvarius Ward,DB,KAN,"$750,000",2020
Will Redmond,CB,GNB,"$750,000",2020
Zach Pascal,WR,IND,"$750,000",2020
Tre'Quan Smith,WR,NOR,"$750,000",2020
Evan Brown,C,2TM,"$750,000",2020
Deadrin Senat,DT,ATL,"$750,000",2020
Mo Alie-Cox,TE,IND,"$750,000",2020
Jaydon Mickens,WR,TAM,"$750,000",2020
Darius Phillips,CB,CIN,"$750,000",2020
Joseph Noteboom,OT,LAR,"$750,000",2020
Dorian O'Daniel,OLB,KAN,"$750,000",2020
Andrew Wylie,T,KAN,"$750,000",2020
Zach Sieler,DE,MIA,"$750,000",2020
Tre Herndon,CB,JAX,"$750,000",2020
Tae Davis,LB,CLE,"$750,000",2020
Tarvarius Moore,S,SFO,"$750,000",2020
DaeSean Hamilton,WR,DEN,"$750,000",2020
Foyesade Oluokun,S,ATL,"$750,000",2020
Matt Dickerson,DE,TEN,"$750,000",2020
Logan Cooke,P,JAX,"$750,000",2020
Auden Tate,WR,CIN,"$750,000",2020
Will Dissly,TE,SEA,"$750,000",2020
Ito Smith,RB,ATL,"$750,000",2020
Jaylen Samuels,RB,PIT,"$750,000",2020
Daniel Carlson,K,LVR,"$750,000",2020
Keion Crossen,CB,HOU,"$750,000",2020
Marcell Harris,S,SFO,"$750,000",2020
Durham Smythe,TE,MIA,"$750,000",2020
Boston Scott,RB,PHI,"$750,000",2020
Quenton Nelson,OG,IND,"$750,000",2020
Poona Ford,DT,SEA,"$750,000",2020
Alexander Johnson,LB,DEN,"$750,000",2020
Chad Beebe,WR,MIN,"$750,000",2020
Pat O'Connor,DE,TAM,"$750,000",2020
Kyzir White,S,LAC,"$750,000",2020
Trent Sieg,LS,LVR,"$750,000",2020
Chris Herndon,TE,NYJ,"$750,000",2020
Isaac Yiadom,CB,NYG,"$750,000",2020
Harvey Langi,ILB,NYJ,"$750,000",2020
Josh Sweat,DE,PHI,"$750,000",2020
Dorance Armstrong Jr.,DE,DAL,"$750,000",2020
J.C. Jackson,DB,NWE,"$750,000",2020
Da'Shawn Hand,DE,DET,"$750,000",2020
Shaun Dion Hamilton,LB,WAS,"$750,000",2020
Wyatt Teller,OG,CLE,"$750,000",2020
Sebastian Joseph,DT,LAR,"$750,000",2020
Craig James,CB,PHI,"$750,000",2020
Cordrea Tankersley,CB,MIN,"$749,000",2020
Drew Sample,TE,CIN,"$745,286",2020
Miles Sanders,RB,PHI,"$738,647",2020
David Sharpe,OT,WAS,"$735,000",2020
Joshua Dobbs,QB,PIT,"$735,000",2020
Ryan Glasgow,DT,NOR,"$735,000",2020
Danny Isidora,OG,KAN,"$735,000",2020
Matt Pryor,OT,PHI,"$732,353",2020
Lonnie Johnson Jr.,CB,HOU,"$731,575",2020
James Ferentz,C,NWE,"$727,941",2020
Max Scharping,OT,HOU,"$725,368",2020
Mecole Hardman,WR,KAN,"$722,048",2020
JJ Arcega-Whiteside,WR,PHI,"$720,056",2020
Trysten Hill,DL,DAL,"$716,362",2020
Parris Campbell,WR,IND,"$712,088",2020
Nasir Adderley,S,LAC,"$710,096",2020
Taylor Rapp,S,LAR,"$707,441",2020
Kamalei Correa,OLB,2TM,"$705,888",2020
Mason Schreck,TE,CIN,"$705,888",2020
Pharaoh Brown,TE,HOU,"$705,888",2020
Jerald Hawkins,OT,PIT,"$705,888",2020
Le'Veon Bell,RB,2TM,"$705,882",2020
Kalen Ballage,RB,2TM,"$705,882",2020
Andy Isabella,WR,ARI,"$705,450",2020
Juan Thornhill,S,KAN,"$704,785",2020
D.K. Metcalf,WR,SEA,"$703,457",2020
KhaDarel Hodge,WR,CLE,"$697,059",2020
Levi Wallace,CB,BUF,"$697,059",2020
Carl Davis,DT,NWE,"$695,882",2020
James Hurst,OT,NOR,"$695,882",2020
Jonathan Bullard,DE,SEA,"$695,882",2020
Jamar Taylor,CB,SFO,"$695,882",2020
Ken Crawley,DB,NOR,"$695,882",2020
DeAndre Washington,RB,2TM,"$695,882",2020
Joshua Garnett,OG,WAS,"$695,882",2020
Eric Tomlinson,TE,2TM,"$695,882",2020
Caraun Reid,DT,JAX,"$695,877",2020
Zach Allen,DL,ARI,"$690,171",2020
Diontae Johnson,WR,PIT,"$689,589",2020
Darrell Henderson,RB,LAR,"$686,916",2020
Dre'Mont Jones,DL,DEN,"$685,400",2020
Germaine Pratt,LB,CIN,"$684,555",2020
David Montgomery,RB,CHI,"$684,136",2020
Terry McLaurin,WR,WAS,"$681,451",2020
Chase Winovich,EDGE,NWE,"$681,000",2020
Michael Deiter,OL,MIA,"$680,328",2020
Richie James,WR,SFO,"$679,416",2020
Jared Norris,ILB,WAS,"$679,412",2020
Margus Hunt,DE,2TM,"$679,412",2020
Justin Jones,DT,LAC,"$679,412",2020
Austin Calitro,LB,DEN,"$679,412",2020
Jabaal Sheard,DL,2TM,"$679,412",2020
Alex Redmond,G,CIN,"$679,412",2020
David Long,CB,LAR,"$677,776",2020
Xavier Crawford,CB,CHI,"$675,000",2020
Cody Barton,LB,SEA,"$675,000",2020
Trace McSorley,QB,BAL,"$675,000",2020
Diontae Spencer,WR,DEN,"$675,000",2020
Jakobi Meyers,WR,NWE,"$675,000",2020
Nsimba Webster,WR,LAR,"$675,000",2020
D'Ernest Johnson,RB,CLE,"$675,000",2020
Storm Norton,OT,LAC,"$675,000",2020
Micah Kiser,ILB,LAR,"$675,000",2020
Easton Stick,QB,LAC,"$675,000",2020
Jakob Johnson,FB,NWE,"$675,000",2020
Duke Shelley,CB,CHI,"$675,000",2020
Jacob Tuioti-Mariner,DT,ATL,"$675,000",2020
Kentavius Street,DT,SFO,"$675,000",2020
Nate Herbig,G,PHI,"$675,000",2020
Shy Tuttle,DL,NOR,"$675,000",2020
Patrick Laird,RB,MIA,"$675,000",2020
Khari Blasingame,RB,TEN,"$675,000",2020
Jason Moore,WR,LAC,"$675,000",2020
Patrick Morris,C,DEN,"$675,000",2020
Joey Slye,K,CAR,"$675,000",2020
T.J. Hockenson,TE,DET,"$675,000",2020
Sam Ficken,K,NYJ,"$675,000",2020
Trayveon Williams,RB,CIN,"$675,000",2020
Chandler Cox,RB,MIA,"$675,000",2020
Andre James,T,LVR,"$675,000",2020
Cedrick Wilson Jr.,WR,DAL,"$675,000",2020
Amani Hooker,S,TEN,"$675,000",2020
Mack Wilson,LB,CLE,"$675,000",2020
Kingsley Keke,DL,GNB,"$675,000",2020
Dennis Daley,OL,CAR,"$675,000",2020
Marcus Kemp,WR,2TM,"$675,000",2020
E.J. Speed,LB,IND,"$675,000",2020
Jaeden Graham,TE,ATL,"$675,000",2020
Chuma Edoga,OL,NYJ,"$675,000",2020
Darryl Johnson,DE,BUF,"$675,000",2020
Riley Ridley,WR,CHI,"$675,000",2020
Josh Woods,LB,CHI,"$675,000",2020
Samuel Eguavoen,LB,MIA,"$675,000",2020
Jaquan Johnson,CB,BUF,"$675,000",2020
Daniel Brunskill,OT,SFO,"$675,000",2020
Azeez Al-Shaair,LB,SFO,"$675,000",2020
Calvin Anderson,T,DEN,"$675,000",2020
Rico Gafford,WR,LVR,"$675,000",2020
Nate Davis,OL,TEN,"$675,000",2020
Ben Burr-Kirven,LB,SEA,"$675,000",2020
Bobby Evans,OL,LAR,"$675,000",2020
John Cominsky,DE,ATL,"$675,000",2020
Qadree Ollison,RB,ATL,"$675,000",2020
Jamarco Jones,OT,SEA,"$675,000",2020
Kris Boyd,CB,MIN,"$675,000",2020
Jamie Gillan,P,CLE,"$675,000",2020
Kyler Murray,QB,ARI,"$675,000",2020
Travis Homer,RB,SEA,"$675,000",2020
Alex Bars,T,CHI,"$675,000",2020
Anthony Nelson,DL,TAM,"$675,000",2020
Josh Watson,LB,DEN,"$675,000",2020
Mitch Wishnowsky,P,SFO,"$675,000",2020
Emeke Egbule,LB,LAC,"$675,000",2020
Coleman Shelton,C,LAR,"$675,000",2020
Trey Pipkins,OT,LAC,"$675,000",2020
Bryan Mone,DT,SEA,"$675,000",2020
Christian Blake,WR,ATL,"$675,000",2020
Olamide Zaccheaus,WR,ATL,"$675,000",2020
Dan Skipper,OT,DET,"$675,000",2020
Ryan Connelly,LB,MIN,"$675,000",2020
Sione Takitaki,LB,CLE,"$675,000",2020
Darius Slayton,WR,NYG,"$675,000",2020
Dru Samia,OL,MIN,"$675,000",2020
Cullen Gillaspia,RB,HOU,"$675,000",2020
Calvin Munson,OLB,MIA,"$675,000",2020
Cody Hollister,WR,TEN,"$675,000",2020
Greg Ward,WR,PHI,"$675,000",2020
J.P. Holtz,TE,CHI,"$675,000",2020
Ryan Nall,RB,CHI,"$675,000",2020
Jalen Thompson,,ARI,"$675,000",2020
Nik Needham,DB,MIA,"$675,000",2020
David Long,LB,TEN,"$675,000",2020
Andrew Brown,DE,2TM,"$675,000",2020
Nick Scott,S,LAR,"$675,000",2020
Mike Edwards,S,TAM,"$675,000",2020
Jace Sternberger,TE,GNB,"$675,000",2020
Isaiah Johnson,CB,LVR,"$675,000",2020
Raven Greene,S,GNB,"$675,000",2020
Devin White,LB,TAM,"$675,000",2020
KeeSean Johnson,WR,ARI,"$675,000",2020
Isaiah Buggs,DL,PIT,"$675,000",2020
Kaden Elliss,LB,NOR,"$675,000",2020
Ty Johnson,RB,2TM,"$675,000",2020
Jordan Simmons,G,SEA,"$675,000",2020
Ben Powers,OL,BAL,"$675,000",2020
Jalen Guyton,WR,LAC,"$675,000",2020
Bobby Okereke,LB,IND,"$675,000",2020
Devin Singletary,RB,BUF,"$675,000",2020
Jimmy Moreland,CB,WAS,"$675,000",2020
James Vaughters,LB,CHI,"$675,000",2020
Justice Hill,RB,BAL,"$675,000",2020
Jaylon Ferguson,DE,BAL,"$675,000",2020
Michael Jordan,OL,CIN,"$675,000",2020
Deonte Harris,WR,NOR,"$675,000",2020
Brandon Watson,DB,JAX,"$675,000",2020
Austin Cutting,LS,MIN,"$675,000",2020
Benny Snell Jr.,,PIT,"$675,000",2020
Patrick Mekari,G,BAL,"$675,000",2020
Dakota Allen,LB,JAX,"$675,000",2020
Fred Johnson,G,CIN,"$675,000",2020
Kendall Sheffield,CB,ATL,"$675,000",2020
Zach Triner,LS,TAM,"$675,000",2020
Porter Gustin,LB,CLE,"$675,000",2020
C.J. Moore,DB,DET,"$675,000",2020
Alex Singleton,LB,PHI,"$675,000",2020
Byron Pringle,WR,KAN,"$675,000",2020
Foster Moreau,TE,LVR,"$675,000",2020
Daniel Jones,QB,NYG,"$675,000",2020
Charles Omenihu,DL,HOU,"$675,000",2020
Zach Gentry,TE,PIT,"$675,000",2020
Shaq Calhoun,G,CIN,"$675,000",2020
Cole Holcomb,LB,WAS,"$675,000",2020
Stephen Carlson,TE,CLE,"$675,000",2020
Sheldrick Redwine,S,CLE,"$675,000",2020
Deionte Thompson,S,ARI,"$675,000",2020
Jamal Perry,DB,MIA,"$675,000",2020
Keisean Nixon,CB,LVR,"$675,000",2020
Nick Allegretti,G,KAN,"$675,000",2020
Scott Miller,WR,TAM,"$675,000",2020
Ross Pierschbacher,OL,PHI,"$675,000",2020
Wes Martin,G,WAS,"$675,000",2020
Chris Lammons,DB,KAN,"$675,000",2020
Jamel Dean,CB,TAM,"$675,000",2020
Nick Gates,OT,NYG,"$675,000",2020
Emmanuel Moseley,CB,SFO,"$675,000",2020
Justin Layne,CB,PIT,"$675,000",2020
Joe Jackson,EDGE,CLE,"$675,000",2020
Amani Oruwariye,CB,DET,"$675,000",2020
Quinnen Williams,DL,NYJ,"$675,000",2020
Jake Bailey,P,NWE,"$675,000",2020
Austin Schlottmann,G,DEN,"$675,000",2020
Troy Reeder,LB,LAR,"$675,000",2020
Hunter Renfrow,WR,LVR,"$675,000",2020
David Edwards,OL,LAR,"$675,000",2020
Marcus Allen,S,PIT,"$675,000",2020
Ethan Greenidge,OL,NOR,"$675,000",2020
Jordan Mailata,T,PHI,"$675,000",2020
Alec Ingold,FB,LVR,"$675,000",2020
Tony Pollard,RB,DAL,"$675,000",2020
Greg Gaines,DL,LAR,"$675,000",2020
Marcus Epps,S,PHI,"$675,000",2020
Chauncey Gardner-Johnson,S,NOR,"$675,000",2020
Alexander Mattison,RB,MIN,"$675,000",2020
Reggie Bonnafon,RB,CAR,"$675,000",2020
Cole Mazza,LS,LAC,"$675,000",2020
Luke Gifford,LB,DAL,"$675,000",2020
Rashad Fenton,CB,KAN,"$675,000",2020
Ryan Finley,QB,CIN,"$675,000",2020
Ka'dar Hollman,CB,GNB,"$675,000",2020
Corey Ballentine,CB,2TM,"$675,000",2020
Donovan Wilson,S,DAL,"$675,000",2020
Darwin Thompson,RB,KAN,"$675,000",2020
Malik Reed,LB,DEN,"$675,000",2020
Cortez Broughton,DL,LAC,"$675,000",2020
Will Harris,S,DET,"$675,000",2020
Nate Meadors,DB,MIN,"$675,000",2020
Armon Watts,DL,MIN,"$675,000",2020
Julian Love,CB,NYG,"$675,000",2020
Robert Spillane,LB,PIT,"$675,000",2020
Carl Granderson,DE,NOR,"$675,000",2020
Yosuah Nijman,T,GNB,"$675,000",2020
Kyle Allen,QB,WAS,"$675,000",2020
Dre Greenlaw,LB,SFO,"$675,000",2020
Jarrett Stidham,QB,NWE,"$675,000",2020
Derick Roberson,DE,TEN,"$675,000",2020
Ugo Amadi,S,SEA,"$675,000",2020
Steven Mitchell,WR,HOU,"$675,000",2020
Olabisi Johnson,WR,MIN,"$675,000",2020
Dare Ogunbowale,RB,JAX,"$675,000",2020
Lamont Gaillard,OL,ARI,"$675,000",2020
Ty Summers,LB,GNB,"$675,000",2020
Andrew Van Ginkel,LB,MIA,"$675,000",2020
Justin Skule,OT,SFO,"$675,000",2020
Khari Willis,S,IND,"$675,000",2020
Blessuan Austin,CB,NYJ,"$675,000",2020
Miles Boykin,WR,BAL,"$675,000",2020
Kaden Smith,TE,NYG,"$675,000",2020
Javon Wims,WR,CHI,"$661,770",2020
Tremon Smith,,IND,"$661,770",2020
Malik Jefferson,OLB,LAC,"$661,770",2020
Kyle Fuller,C,SEA,"$661,770",2020
Daniel Ross,DT,2TM,"$661,769",2020
Vyncint Smith,WR,NYJ,"$661,767",2020
Ryan Lewis,DB,NYG,"$661,765",2020
Jordan Thomas,TE,2TM,"$661,765",2020
Hardy Nickerson,ILB,MIN,"$661,765",2020
C.J. Prosise,RB,HOU,"$661,765",2020
Jeremy McNichols,RB,TEN,"$661,765",2020
Josh Malone,WR,NYJ,"$661,765",2020
Kevin Toliver,DB,DEN,"$660,000",2020
Eric Smith,OG,DAL,"$660,000",2020
D.J. Reed,CB,SEA,"$660,000",2020
Troy Fumagalli,TE,DEN,"$660,000",2020
Woodrow Hamilton,DL,CAR,"$660,000",2020
Jamal Carter,S,ATL,"$660,000",2020
Natrell Jamerson,FS,CAR,"$660,000",2020
Garrett Gilbert,QB,DAL,"$660,000",2020
Jaleel Scott,WR,NYJ,"$660,000",2020
Chad Wheeler,OT,SEA,"$660,000",2020
Deante Burton,WR,DAL,"$660,000",2020
Garrett Griffin,TE,NOR,"$660,000",2020
Kahale Warring,TE,HOU,"$658,252",2020
Connor McGovern,OL,DAL,"$657,000",2020
Byron Cowart,DL,NWE,"$645,588",2020
Mike Ford,CB,DET,"$644,120",2020
Matthew Adams,LB,IND,"$644,118",2020
Rasheem Green,DT,SEA,"$644,118",2020
Ross Cockrell,CB,TAM,"$642,353",2020
Kyle Emanuel,OLB,2TM,"$642,353",2020
Xavier Williams,DT,2TM,"$642,353",2020
Daurice Fountain,WR,IND,"$635,296",2020
Austin Seibert,K,2TM,"$635,296",2020
Damien Harris,RB,NWE,"$630,882",2020
Deon Lacey,LB,BUF,"$630,882",2020
Taywan Taylor,WR,CLE,"$630,882",2020
Gunner Olszewski,WR,NWE,"$630,882",2020
Dontrell Hilliard,RB,2TM,"$617,652",2020
Shaquem Griffin,OLB,SEA,"$617,647",2020
Taybor Pepper,LS,SFO,"$617,647",2020
Equanimeous St. Brown,WR,GNB,"$616,176",2020
Quincy Williams,,JAX,"$616,176",2020
Steven Sims,WR,WAS,"$616,176",2020
Khalid Kareem,DL,CIN,"$610,000",2020
Joe Reed,WR,LAC,"$610,000",2020
Donovan Peoples-Jones,WR,CLE,"$610,000",2020
Matt Nelson,T,DET,"$610,000",2020
DeeJay Dallas,RB,SEA,"$610,000",2020
Derrick Brown,DL,CAR,"$610,000",2020
Bryan Edwards,WR,LVR,"$610,000",2020
Solomon Kindley,OL,MIA,"$610,000",2020
Mekhi Becton,OL,NYJ,"$610,000",2020
Logan Woodside,QB,TEN,"$610,000",2020
Justin Madubuike,DL,BAL,"$610,000",2020
Chase Claypool,WR,PIT,"$610,000",2020
Isaiah Wright,WR,WAS,"$610,000",2020
Raekwon Davis,DL,MIA,"$610,000",2020
Joe Burrow,QB,CIN,"$610,000",2020
John Simpson,OL,LVR,"$610,000",2020
Jeff Okudah,CB,DET,"$610,000",2020
Arlington Hambright,OT,CHI,"$610,000",2020
Jonathan Garvin,DL,GNB,"$610,000",2020
Ben DiNucci,QB,DAL,"$610,000",2020
Doug Costin,DT,JAX,"$610,000",2020
Reggie Gilliam,TE,BUF,"$610,000",2020
Larrell Murchison,DL,TEN,"$610,000",2020
K'Von Wallace,S,PHI,"$610,000",2020
Jeff Gladney,CB,MIN,"$610,000",2020
Colin Thompson,TE,CAR,"$610,000",2020
Jordyn Brooks,LB,SEA,"$610,000",2020
Ben Bartch,OL,JAX,"$610,000",2020
McTelvin Agim,DL,DEN,"$610,000",2020
Jerry Jeudy,WR,DEN,"$610,000",2020
Vernon Scott,S,GNB,"$610,000",2020
Zack Baun,LB,NOR,"$610,000",2020
Malcolm Perry,WR,MIA,"$610,000",2020
Leki Fotu,DL,ARI,"$610,000",2020
Sam Franklin,OLB,CAR,"$610,000",2020
Ashtyn Davis,S,NYJ,"$610,000",2020
Braden Mann,P,NYJ,"$610,000",2020
Chris Streveler,QB,ARI,"$610,000",2020
Noah Igbinoghene,CB,MIA,"$610,000",2020
Tyler Biadasz,OL,DAL,"$610,000",2020
Alton Robinson,DL,SEA,"$610,000",2020
Justin Herbert,QB,LAC,"$610,000",2020
Rodrigo Blankenship,K,IND,"$610,000",2020
Sam Sloman,K,2TM,"$610,000",2020
AJ Dillon,RB,GNB,"$610,000",2020
Marquez Callaway,WR,NOR,"$610,000",2020
Ben Bredeson,OL,BAL,"$610,000",2020
Logan Wilson,LB,CIN,"$610,000",2020
Nick Keizer,TE,KAN,"$610,000",2020
Stantley Thomas-Oliver,CB,CAR,"$610,000",2020
Cam Brown,LB,NYG,"$610,000",2020
Marcus Baugh,TE,WAS,"$610,000",2020
Noah Togiai,TE,IND,"$610,000",2020
Akeem Davis-Gaither,LB,CIN,"$610,000",2020
Casey Toohill,LB,2TM,"$610,000",2020
Robert Hunt,OL,MIA,"$610,000",2020
Quinton Bell,DE,TAM,"$610,000",2020
Gabriel Davis,WR,BUF,"$610,000",2020
Tyler Davis,TE,JAX,"$610,000",2020
Freddie Swain,WR,SEA,"$610,000",2020
John Hightower,WR,PHI,"$610,000",2020
Ke'Shawn Vaughn,RB,TAM,"$610,000",2020
K.J. Hill,WR,LAC,"$610,000",2020
KJ Hamler,WR,DEN,"$610,000",2020
Michael Onwenu,OL,NWE,"$610,000",2020
Trevon Diggs,CB,DAL,"$610,000",2020
Davion Taylor,LB,PHI,"$610,000",2020
Randy Ramsey,LB,GNB,"$610,000",2020
Kevin Givens,DT,SFO,"$610,000",2020
Andrew Thomas,OL,NYG,"$610,000",2020
Van Jefferson,WR,LAR,"$610,000",2020
John Reid,CB,HOU,"$610,000",2020
Joshua Kelley,RB,LAC,"$610,000",2020
K'Lavon Chaisson,LB,JAX,"$610,000",2020
J.C. Hassenauer,C,PIT,"$610,000",2020
Jake Luton,QB,JAX,"$610,000",2020
D.J. Wonnum,DL,MIN,"$610,000",2020
Amik Robertson,CB,LVR,"$610,000",2020
C.J. Henderson,CB,JAX,"$610,000",2020
Jacob Phillips,LB,CLE,"$610,000",2020
Tremayne Anchrum,OL,LAR,"$610,000",2020
Danny Pinter,OL,IND,"$610,000",2020
Neville Gallimore,DL,DAL,"$610,000",2020
Alex Highsmith,DL,PIT,"$610,000",2020
James Proche,WR,BAL,"$610,000",2020
Tua Tagovailoa,QB,MIA,"$610,000",2020
Jon Runyan,OL,GNB,"$610,000",2020
Devin Asiasi,TE,NWE,"$610,000",2020
Zack Moss,RB,BUF,"$610,000",2020
Phillip Walker,QB,CAR,"$610,000",2020
Trevis Gipson,DL,CHI,"$610,000",2020
Kenneth Murray,LB,LAC,"$610,000",2020
Kyle Dugger,S,NWE,"$610,000",2020
Broderick Washington Jr.,DL,BAL,"$610,000",2020
Hakeem Adeniji,OL,CIN,"$610,000",2020
John Penisini,DL,DET,"$610,000",2020
Derrick Kelly,T,NOR,"$610,000",2020
Quintez Cephus,WR,DET,"$610,000",2020
Anfernee Jennings,LB,NWE,"$610,000",2020
Josiah Scott,CB,JAX,"$610,000",2020
Tristan Wirfs,OL,TAM,"$610,000",2020
Dan Chisena,WR,MIN,"$610,000",2020
Collin Johnson,WR,JAX,"$610,000",2020
Jack Fox,P,DET,"$610,000",2020
John Wolford,QB,LAR,"$610,000",2020
Hjalte Froholdt,OL,NWE,"$610,000",2020
Cassh Maluia,LB,NWE,"$610,000",2020
Tyrie Cleveland,WR,DEN,"$610,000",2020
Tyree St. Louis,T,LAC,"$610,000",2020
Bradlee Anae,DL,DAL,"$610,000",2020
Tyler Johnson,WR,TAM,"$610,000",2020
Ross Blacklock,DL,HOU,"$610,000",2020
James Robinson,RB,JAX,"$610,000",2020
Keith Ismael,OL,WAS,"$610,000",2020
Tee Higgins,WR,CIN,"$610,000",2020
D'Andre Swift,RB,DET,"$610,000",2020
Cesar Ruiz,OL,NOR,"$610,000",2020
Patrick Queen,LB,BAL,"$610,000",2020
Kindle Vildor,CB,CHI,"$610,000",2020
Jonah Jackson,OL,DET,"$610,000",2020
K.J. Osborn,WR,MIN,"$610,000",2020
Blake Ferguson,LS,MIA,"$610,000",2020
J.K. Dobbins,RB,BAL,"$610,000",2020
Mykal Walker,LB,ATL,"$610,000",2020
Malik Taylor,WR,GNB,"$610,000",2020
Tevaughn Campbell,DB,LAC,"$610,000",2020
James Smith-Williams,DL,WAS,"$610,000",2020
Markus Bailey,LB,CIN,"$610,000",2020
Darnay Holmes,CB,NYG,"$610,000",2020
Dezmon Patmon,WR,IND,"$610,000",2020
Demetrius Flannigan-Fowles,DB,SFO,"$610,000",2020
Nick Harris,OL,CLE,"$610,000",2020
Penny Hart,WR,SEA,"$610,000",2020
Cam Akers,RB,LAR,"$610,000",2020
La'Mical Perine,RB,NYJ,"$610,000",2020
Jeremy Chinn,S,CAR,"$610,000",2020
Javon Kinlaw,DL,SFO,"$610,000",2020
Jonathan Greenard,DL,HOU,"$610,000",2020
Cole Kmet,TE,CHI,"$610,000",2020
Ezra Cleveland,OL,MIN,"$610,000",2020
Jordan Elliott,DL,CLE,"$610,000",2020
Isaiah Simmons,LB,ARI,"$610,000",2020
Julian Blackmon,S,IND,"$610,000",2020
Michael Ojemudia,CB,DEN,"$610,000",2020
Brandon Jones,S,MIA,"$610,000",2020
Chris Jackson,S,TEN,"$610,000",2020
DaVon Hamilton,DL,JAX,"$610,000",2020
Josh Jones,OL,ARI,"$610,000",2020
Shane Lemieux,OL,NYG,"$610,000",2020
Kevin Dotson,OL,PIT,"$610,000",2020
Damien Lewis,OL,SEA,"$610,000",2020
Jordan Glasgow,LB,IND,"$610,000",2020
Jack Driscoll,OL,PHI,"$610,000",2020
Maxx Crosby,EDGE,LVR,"$610,000",2020
Daniel Thomas,S,JAX,"$610,000",2020
Justin Jefferson,WR,MIN,"$610,000",2020
Brycen Hopkins,TE,LAR,"$610,000",2020
Krys Barnes,LB,GNB,"$610,000",2020
Malik Harrison,LB,BAL,"$610,000",2020
Matt Peart,OL,NYG,"$610,000",2020
Devin Duvernay,WR,BAL,"$610,000",2020
Kamren Curl,S,WAS,"$610,000",2020
Tyler Bass,K,BUF,"$610,000",2020
Brandon Aiyuk,WR,SFO,"$610,000",2020
Charlie Woerner,TE,SFO,"$610,000",2020
Logan Stenberg,OL,DET,"$610,000",2020
Carlos Davis,DL,PIT,"$610,000",2020
Jalen Hurts,QB,PHI,"$610,000",2020
Matt Hennessy,OL,ATL,"$610,000",2020
Khalil Davis,DL,TAM,"$610,000",2020
