Player,Pos,Tm,Cap Hit,year
Bobby McCain,CB,MIA,"$615,000",2017
Nick Boyle,TE,BAL,"$615,000",2017
Mark Glowinski,OG,SEA,"$615,000",2017
Shaquil Barrett,OLB,DEN,"$615,000",2017
Stefon Diggs,WR,MIN,"$615,000",2017
Brandon Scherff,G,WAS,"$615,000",2017
Blake Bell,TE,MIN,"$615,000",2017
Martrell Spaight,OLB,WAS,"$615,000",2017
Ricardo Allen,CB,ATL,"$615,000",2017
Roosevelt Nix,LB,PIT,"$615,000",2017
Tyeler Davison,DT,NOR,"$615,000",2017
Brandon King,DB,NWE,"$615,000",2017
Daniel Brown,WR,CHI,"$615,000",2017
Trevor Siemian,QB,DEN,"$615,000",2017
Dexter McDonald,CB,OAK,"$615,000",2017
Vic Beasley,OLB,ATL,"$615,000",2017
Lorenzo Doss,CB,DEN,"$615,000",2017
Willie Snead,WR,NOR,"$615,000",2017
Corey Grant,RB,JAX,"$615,000",2017
Dion Jordan,DE,SEA,"$615,000",2017
Rakeem Nunez-Roches,DT,KAN,"$615,000",2017
Bryce Hager,ILB,LAR,"$615,000",2017
Kyle Emanuel,OLB,LAC,"$615,000",2017
Jake Ryan,OLB,GNB,"$615,000",2017
K'Waun Williams,DB,SFO,"$615,000",2017
Quandre Diggs,CB,DET,"$615,000",2017
Rod Smith,RB,DAL,"$615,000",2017
D.J. Alexander,OLB,SEA,"$615,000",2017
Leterrius Walton,DT,PIT,"$615,000",2017
Anthony Steen,OG,MIA,"$615,000",2017
Zach Zenner,RB,DET,"$615,000",2017
Hayes Pullard,ILB,LAC,"$615,000",2017
David Johnson,RB,ARI,"$615,000",2017
Joe Cardona,LS,NWE,"$615,000",2017
Terron Ward,RB,ATL,"$615,000",2017
Kurtis Drummond,S,HOU,"$615,000",2017
Anthony Chickillo,DE,PIT,"$615,000",2017
Josh Shaw,CB,CIN,"$615,000",2017
Jordan Berry,P,PIT,"$615,000",2017
Khari Lee,TE,BUF,"$615,000",2017
Zac Kerin,C,DET,"$615,000",2017
Bryce Callahan,CB,CHI,"$615,000",2017
Jared Abbrederis,WR,DET,"$615,000",2017
Charley Hughlett,LS,CLE,"$615,000",2017
Josh Walker,G,JAX,"$615,000",2017
Craig Mager,CB,LAC,"$615,000",2017
Shaq Mason,C,NWE,"$615,000",2017
Ayodeji Olatoye,DB,2TM,"$615,000",2017
Geoff Swaim,TE,DAL,"$615,000",2017
Tre McBride,WR,CHI,"$615,000",2017
Jeremiah George,ILB,IND,"$615,000",2017
Derron Smith,FS,2TM,"$615,000",2017
Ryan Russell,DE,TAM,"$615,000",2017
Adam Humphries,WR,TAM,"$615,000",2017
Jeff Heuerman,TE,DEN,"$615,000",2017
James Winchester,LS,KAN,"$615,000",2017
Bryce Petty,QB,NYJ,"$615,000",2017
Rontez Miles,FS,NYJ,"$615,000",2017
Chris Matthews,WR,BAL,"$615,000",2017
Corey Robinson,OT,DET,"$615,000",2017
Matt Paradis,C,DEN,"$615,000",2017
Jon Feliciano,OG,OAK,"$615,000",2017
Thomas Rawls,RB,SEA,"$615,000",2017
Amari Cooper,WR,OAK,"$615,000",2017
Trey Flowers,DE,NWE,"$615,000",2017
Sean McGrath,TE,LAC,"$615,000",2017
Xavier Williams,DT,ARI,"$615,000",2017
Trent Brown,OT,SFO,"$615,000",2017
John Miller,OG,BUF,"$615,000",2017
Rodney Gunter,DT,ARI,"$615,000",2017
Josh Wells,T,JAX,"$615,000",2017
Max Garcia,C,DEN,"$615,000",2017
Darrell Williams,T,LAR,"$615,000",2017
Jason Myers,K,JAX,"$615,000",2017
Andrew Donnal,OT,BAL,"$615,000",2017
Za'Darius Smith,DE,BAL,"$615,000",2017
Quinton Dunbar,WR,WAS,"$615,000",2017
Marcus Mariota,QB,TEN,"$615,000",2017
Jalston Fowler,FB,TEN,"$615,000",2017
Bradley Pinion,P,SFO,"$615,000",2017
Jesse James,TE,PIT,"$615,000",2017
T.J. Clemmings,OT,WAS,"$615,000",2017
Seth Roberts,WR,OAK,"$615,000",2017
Geremy Davis,WR,LAC,"$615,000",2017
Ibraheim Campbell,SS,2TM,"$615,000",2017
Quan Bray,WR,IND,"$615,000",2017
Jay Ajayi,RB,2TM,"$615,000",2017
Brett Jones,C,NYG,"$615,000",2017
Denzelle Good,OT,IND,"$615,000",2017
Jamison Crowder,WR,WAS,"$615,000",2017
Aaron Ripkowski,FB,GNB,"$615,000",2017
Jonathan Anderson,LB,CHI,"$615,000",2017
Cameron Artis-Payne,RB,CAR,"$615,000",2017
Maliek Collins,DT,DAL,"$612,500",2017
Deandre Coleman,DT,BUF,"$608,820",2017
Yannick Ngakoue,OLB,JAX,"$605,041",2017
Cody Kessler,QB,CLE,"$604,049",2017
Bronson Kaufusi,DE,BAL,"$603,500",2017
Jonathan Bullard,DE,CHI,"$599,000",2017
Kenyan Drake,RB,MIA,"$595,000",2017
Shamarko Thomas,SS,BUF,"$592,647",2017
Michael Person,OL,IND,"$592,647",2017
Marcus Cromartie,CB,HOU,"$592,647",2017
Earl Watford,OG,ARI,"$592,647",2017
Zach Line,FB,NOR,"$592,644",2017
Stevan Ridley,RB,PIT,"$592,644",2017
Dwight Freeney,DE,2TM,"$588,235",2017
Darian Thompson,FS,NYG,"$585,000",2017
Ahtyba Rubin,NT,2TM,"$582,353",2017
Leger Douzable,DT,SFO,"$582,353",2017
C.J. Spiller,RB,KAN,"$582,253",2017
Jacoby Brissett,QB,IND,"$580,038",2017
Akeem Hunt,RB,KAN,"$578,824",2017
Isaac Seumalo,OG,PHI,"$574,000",2017
KeiVarae Russell,CB,CIN,"$570,000",2017
Kenjon Barner,RB,PHI,"$568,235",2017
Shon Coleman,OT,CLE,"$568,000",2017
C.J. Prosise,RB,SEA,"$565,000",2017
Brandon Williams,CB,ARI,"$563,500",2017
Le'Raven Clark,OT,IND,"$563,000",2017
Nick Vannett,TE,SEA,"$562,000",2017
Daryl Worley,CB,CAR,"$560,000",2017
Kyler Fackrell,OLB,GNB,"$560,000",2017
Javon Hargrave,DT,PIT,"$560,000",2017
Jordan Jenkins,OLB,NYJ,"$560,000",2017
Leonte Carroo,WR,MIA,"$560,000",2017
Graham Glasgow,OG,DET,"$558,500",2017
Braxton Miller,WR,HOU,"$557,500",2017
Kendall Fuller,CB,WAS,"$557,500",2017
Rees Odhiambo,OG,SEA,"$553,000",2017
Gerald Hodges,OLB,NOR,"$547,059",2017
Bobby Rainey,RB,BAL,"$547,056",2017
Troy Hill,CB,LAR,"$542,647",2017
Matt Jones,RB,IND,"$542,647",2017
L.J. Fort,LB,PIT,"$542,647",2017
John Timu,ILB,CHI,"$542,647",2017
David Parry,NT,NOR,"$542,647",2017
Nick Dzubnar,LB,LAC,"$542,647",2017
Geneo Grissom,OLB,NWE,"$542,647",2017
Joe Vellano,DT,ATL,"$542,640",2017
Charles Tapper,DE,DAL,"$540,000",2017
Jordan Howard,RB,CHI,"$540,000",2017
Clayton Fejedelem,FS,CIN,"$540,000",2017
Jake Brendel,C,MIA,"$540,000",2017
Charone Peake,WR,NYJ,"$540,000",2017
Connor McGovern,OG,DEN,"$540,000",2017
Joe Schobert,OLB,CLE,"$540,000",2017
Spencer Drango,OG,CLE,"$540,000",2017
Anthony Brown,CB,DAL,"$540,000",2017
Chris Manhertz,TE,CAR,"$540,000",2017
Joe Thuney,OG,NWE,"$540,000",2017
Robert Kelley,RB,WAS,"$540,000",2017
David Onyemata,DT,NOR,"$540,000",2017
Tyler Ott,LS,SEA,"$540,000",2017
Will Parks,S,DEN,"$540,000",2017
Ricardo Louis,WR,CLE,"$540,000",2017
Tye Smith,CB,TEN,"$540,000",2017
Jeremy Cash,SS,CAR,"$540,000",2017
Austin Reiter,C,CLE,"$540,000",2017
J.D. McKissic,WR,SEA,"$540,000",2017
Wes Schweitzer,OT,ATL,"$540,000",2017
Caleb Benenoch,OT,TAM,"$540,000",2017
Hassan Ridgeway,DT,IND,"$540,000",2017
Joe Dahl,OG,DET,"$540,000",2017
Olsen Pierre,DT,ARI,"$540,000",2017
Ted Karras,OG,NWE,"$540,000",2017
Evan Boehm,C,ARI,"$540,000",2017
David Morgan,TE,MIN,"$540,000",2017
Sheldon Day,DT,2TM,"$540,000",2017
De'Vondre Campbell,OLB,ATL,"$540,000",2017
C.J. Goodwin,WR,2TM,"$540,000",2017
Jakeem Grant,WR,MIA,"$540,000",2017
Dwayne Washington,RB,DET,"$540,000",2017
Michael Bennett,DT,JAX,"$540,000",2017
Willie Henry,DT,BAL,"$540,000",2017
Kavon Frazier,FS,DAL,"$540,000",2017
Brian Mihalik,DE,DET,"$540,000",2017
Stephen Weatherly,OLB,MIN,"$540,000",2017
Cre'von LeBlanc,DB,CHI,"$540,000",2017
LeShaun Sims,CB,TEN,"$540,000",2017
Alex Erickson,WR,CIN,"$540,000",2017
Tyrone Holmes,OLB,CLE,"$540,000",2017
Randall Telfer,TE,CLE,"$540,000",2017
Jerell Adams,TE,NYG,"$540,000",2017
Kalan Reed,CB,TEN,"$540,000",2017
Joel Heath,DT,HOU,"$540,000",2017
Kentrell Brothers,ILB,MIN,"$540,000",2017
Jalen Richard,RB,OAK,"$540,000",2017
Tyler Larsen,C,CAR,"$540,000",2017
Zaire Anderson,LB,DEN,"$540,000",2017
Jalen Mills,CB,PHI,"$540,000",2017
Kamu Grugier-Hill,OLB,PHI,"$540,000",2017
Patrick Onwuasor,LB,BAL,"$540,000",2017
Peyton Barber,RB,TAM,"$540,000",2017
D.J. Reader,DT,HOU,"$540,000",2017
Pharoh Cooper,WR,LAR,"$540,000",2017
David Fluellen,RB,TEN,"$540,000",2017
Ken Crawley,DB,NOR,"$540,000",2017
Derek Watt,FB,LAC,"$540,000",2017
Michael Pierce,DT,BAL,"$540,000",2017
Cory James,OLB,OAK,"$540,000",2017
Ufomba Kamalu,DE,HOU,"$540,000",2017
Christian Westerman,OG,CIN,"$540,000",2017
Jordan Taylor,WR,DEN,"$540,000",2017
Erik Harris,DB,OAK,"$540,000",2017
Jonathan Jones,DB,NWE,"$540,000",2017
DeAndre Washington,RB,OAK,"$540,000",2017
Eric Tomlinson,TE,NYJ,"$540,000",2017
Mike Jordan,DB,CLE,"$540,000",2017
Lafayette Pitts,CB,2TM,"$540,000",2017
Tyler Matakevich,ILB,PIT,"$540,000",2017
Jayron Kearse,SS,MIN,"$540,000",2017
John Wetzel,T,ARI,"$540,000",2017
Brian Price,DT,DAL,"$540,000",2017
Kyle Murphy,OT,GNB,"$540,000",2017
Ryan Smith,CB,TAM,"$540,000",2017
Dominique Alexander,LB,CLE,"$540,000",2017
Sharrod Neasman,S,ATL,"$540,000",2017
Nick Kwiatkoski,ILB,CHI,"$540,000",2017
Stephen Anderson,TE,HOU,"$540,000",2017
Matt Judon,DE,BAL,"$540,000",2017
Rashod Hill,T,MIN,"$540,000",2017
Xavier Woodson-Luster,LB,OAK,"$540,000",2017
Brian Poole,S,ATL,"$540,000",2017
Tommylee Lewis,WR,NOR,"$540,000",2017
Anthony Zettel,DE,DET,"$540,000",2017
Spencer Pulley,C,LAC,"$540,000",2017
Josh Ferguson,RB,IND,"$540,000",2017
Tyrell Adams,LB,OAK,"$540,000",2017
Eric Murray,CB,KAN,"$540,000",2017
Kentrell Brice,S,GNB,"$540,000",2017
Vadal Alexander,OG,OAK,"$540,000",2017
Marqui Christian,SS,LAR,"$540,000",2017
Tyler Higbee,TE,LAR,"$540,000",2017
Briean Boddy-Calhoun,DB,CLE,"$540,000",2017
Juston Burris,CB,NYJ,"$540,000",2017
Rashard Robinson,CB,2TM,"$540,000",2017
Corey Moore,S,HOU,"$540,000",2017
Antonio Hamilton,CB,OAK,"$540,000",2017
Halapoulivaati Vaitai,OT,PHI,"$540,000",2017
Cory Littleton,LB,LAR,"$540,000",2017
Dean Lowry,DE,GNB,"$540,000",2017
B.J. Goodson,OLB,NYG,"$540,000",2017
Blake Countess,CB,LAR,"$540,000",2017
Casey Kreiter,LS,DEN,"$540,000",2017
Josh Hawkins,CB,GNB,"$540,000",2017
Robert Thomas,NT,NYG,"$540,000",2017
Jatavis Brown,OLB,LAC,"$540,000",2017
Parker Ehinger,OG,KAN,"$540,000",2017
Andy Janovich,FB,DEN,"$540,000",2017
Antonio Morrison,ILB,IND,"$540,000",2017
Kameron Canaday,LS,PIT,"$540,000",2017
Jeremy Vujnovich,T,IND,"$540,000",2017
Brennan Scarlett,LB,HOU,"$540,000",2017
Kevon Seymour,CB,CAR,"$540,000",2017
Anthony Lanier,DE,WAS,"$540,000",2017
Malcolm Brown,RB,LAR,"$540,000",2017
Blake Martinez,ILB,GNB,"$540,000",2017
Ross Travis,TE,2TM,"$540,000",2017
Demarcus Robinson,WR,KAN,"$540,000",2017
Devontae Booker,RB,DEN,"$540,000",2017
Tyler Ervin,RB,HOU,"$540,000",2017
Roger Lewis,WR,NYG,"$540,000",2017
Marwin Evans,S,GNB,"$540,000",2017
Damiere Byrd,WR,CAR,"$540,000",2017
Derrick Kindred,SS,CLE,"$540,000",2017
Terrance Smith,LB,KAN,"$540,000",2017
Jared Norris,ILB,CAR,"$540,000",2017
Austin Blythe,C,LAR,"$540,000",2017
Chris Moore,WR,BAL,"$540,000",2017
Trevor Davis,WR,GNB,"$540,000",2017
Dexter McCoil,S,2TM,"$540,000",2017
Nick Vigil,ILB,CIN,"$540,000",2017
Jake Rudock,QB,DET,"$540,000",2017
De'Vante Harris,DB,NOR,"$540,000",2017
Seth Devalve,TE,CLE,"$540,000",2017
B.J. Finney,C,PIT,"$540,000",2017
Alan Cross,TE,TAM,"$540,000",2017
Morgan Fox,DL,LAR,"$540,000",2017
Curtis Riley,CB,TEN,"$540,000",2017
Joe Haeg,OT,IND,"$540,000",2017
Leonard Wester,T,TAM,"$540,000",2017
Kevin Hogan,QB,CLE,"$540,000",2017
Deon Bush,FS,CHI,"$540,000",2017
Dak Prescott,QB,DAL,"$540,000",2017
Vince Mayle,WR,BAL,"$540,000",2017
Destiny Vaeao,DT,PHI,"$540,000",2017
Eli Rogers,WR,PIT,"$540,000",2017
Andrew Adams,FS,NYG,"$540,000",2017
Wil Lutz,K,NOR,"$540,000",2017
James Cowser,LB,OAK,"$540,000",2017
Trevor Williams,CB,LAC,"$540,000",2017
Paul Perkins,RB,NYG,"$540,000",2017
Luke Rhodes,LB,IND,"$540,000",2017
Mack Brown,RB,2TM,"$540,000",2017
Robby Anderson,WR,NYJ,"$540,000",2017
Johnny Holton,WR,OAK,"$540,000",2017
Miles Killebrew,SS,DET,"$540,000",2017
Riley Dixon,P,DEN,"$540,000",2017
Senorise Perry,RB,MIA,"$540,000",2017
Matthew Ioannidis,DT,WAS,"$540,000",2017
Darius Latham,DT,OAK,"$540,000",2017
Kaelin Clay,WR,2TM,"$540,000",2017
Elandon Roberts,ILB,NWE,"$540,000",2017
Tyreek Hill,WR,KAN,"$540,000",2017
Javien Elliott,CB,TAM,"$540,000",2017
Joey Bosa,DE,LAC,"$540,000",2017
Wendell Smallwood,RB,PHI,"$540,000",2017
Austin Hooper,TE,ATL,"$540,000",2017
Rick Lovato,LS,PHI,"$540,000",2017
Cody Core,WR,CIN,"$540,000",2017
Ben Koyack,TE,JAX,"$540,000",2017
Adolphus Washington,DT,BUF,"$540,000",2017
Rashawn Scott,WR,MIA,"$540,000",2017
Jarrod Wilson,S,JAX,"$540,000",2017
Brandon Shell,OT,NYJ,"$540,000",2017
Bryan Witzmann,T,KAN,"$540,000",2017
Lac Edwards,P,NYJ,"$540,000",2017
Christopher Milton,CB,IND,"$540,000",2017
Drew Kaser,P,LAC,"$540,000",2017
Justin Simmons,FS,DEN,"$540,000",2017
Romeo Okwara,DE,NYG,"$540,000",2017
Chester Rogers,WR,IND,"$540,000",2017
Michael Palardy,P,CAR,"$540,000",2017
Matthias Farley,DB,IND,"$540,000",2017
Dan Vitale,FB,CLE,"$540,000",2017
Tanner McEvoy,WR,SEA,"$540,000",2017
Xavier Grimble,TE,PIT,"$540,000",2017
Ed Stinson,DE,NYJ,"$527,647",2017
Andre Williams,RB,LAC,"$527,644",2017
Freddie Bishop,DE,NYJ,"$508,240",2017
Geronimo Allison,WR,GNB,"$508,235",2017
D.J. Foster,RB,ARI,"$508,235",2017
Kyle Peko,DT,DEN,"$508,235",2017
Emmett Cleary,T,DET,"$508,235",2017
Alex Collins,RB,BAL,"$508,235",2017
Rashard Higgins,WR,CLE,"$508,224",2017
Ulrick John,OT,GNB,"$506,471",2017
Mark Nzeocha,OLB,SFO,"$506,471",2017
Deontae Skinner,LB,NYG,"$506,464",2017
Deonte Thompson,WR,2TM,"$501,471",2017
Andrew Gachkar,OLB,CAR,"$501,471",2017
Michael Mauti,OLB,NOR,"$501,471",2017
Bryce Harris,T,NOR,"$501,471",2017
Griff Whalen,WR,BAL,"$501,468",2017
Tavarres King,WR,NYG,"$487,059",2017
Demetrius McCray,CB,OAK,"$487,059",2017
Seantrel Henderson,OT,BUF,"$487,058",2017
Garrison Smith,DT,SEA,"$476,471",2017
Arthur Jones,DT,WAS,"$476,471",2017
Brian Hoyer,QB,2TM,"$476,471",2017
DeAndre Houston-Carson,FS,CHI,"$476,471",2017
Eric Winston,T,CIN,"$470,588",2017
Ben Heeney,ILB,HOU,"$470,294",2017
Obum Gwacham,DE,NYJ,"$470,294",2017
David Irving,DE,DAL,"$470,294",2017
Tenny Palepoi,DT,LAC,"$470,294",2017
Dezmen Southward,SS,CAR,"$470,288",2017
Joshua Holsey,CB,WAS,"$465,000",2017
Jordan Evans,ILB,CIN,"$465,000",2017
Shelton Gibson,WR,PHI,"$465,000",2017
Chris Godwin,WR,TAM,"$465,000",2017
Shane Smith,FB,NYG,"$465,000",2017
Cethan Carter,TE,CIN,"$465,000",2017
Jalen Reeves-Maybin,OLB,DET,"$465,000",2017
Taco Charlton,DE,DAL,"$465,000",2017
Nazair Jones,DT,SEA,"$465,000",2017
Deshaun Watson,QB,HOU,"$465,000",2017
Julie'n Davenport,OT,HOU,"$465,000",2017
Antony Auclair,TE,TAM,"$465,000",2017
Gerald Everett,TE,LAR,"$465,000",2017
Pita Taumoepenu,OLB,SFO,"$465,000",2017
Austin Carr,WR,NOR,"$465,000",2017
DeMarcus Walker,DE,DEN,"$465,000",2017
Rigoberto Sanchez,K,IND,"$465,000",2017
Mike Williams,WR,LAC,"$465,000",2017
Dylan Donahue,DL,NYJ,"$465,000",2017
Elijhaa Penny,RB,ARI,"$465,000",2017
Trey Hendrickson,DE,NOR,"$465,000",2017
Eric Wilson,ILB,MIN,"$465,000",2017
Jeremy Sprinkle,TE,WAS,"$465,000",2017
Mitch Trubisky,QB,CHI,"$465,000",2017
Roy Robertson-Harris,LB,CHI,"$465,000",2017
Alex Anzalone,OLB,NOR,"$465,000",2017
Matt Haack,P,MIA,"$465,000",2017
Myles Garrett,DE,CLE,"$465,000",2017
Keelan Cole,WR,JAX,"$465,000",2017
Ben Gedeon,ILB,MIN,"$465,000",2017
Tanner Vallejo,ILB,BUF,"$465,000",2017
Trevon Coley,DL,CLE,"$465,000",2017
Budda Baker,FS,ARI,"$465,000",2017
John Johnson,S,LAR,"$465,000",2017
Gareon Conley,CB,OAK,"$465,000",2017
Cooper Rush,QB,DAL,"$465,000",2017
Jordan Willis,DE,CIN,"$465,000",2017
Lucas Patrick,G,GNB,"$465,000",2017
Josh Carraway,DE,TEN,"$465,000",2017
Eric Saubert,TE,ATL,"$465,000",2017
Samaje Perine,RB,WAS,"$465,000",2017
Patrick Mahomes,QB,KAN,"$465,000",2017
Rudy Ford,S,ARI,"$465,000",2017
Tyler Catalina,OG,WAS,"$465,000",2017
Harvey Langi,ILB,NWE,"$465,000",2017
Delano Hill,FS,SEA,"$465,000",2017
Austin Ekeler,RB,LAC,"$465,000",2017
Nate Hairston,CB,IND,"$465,000",2017
Garett Bolles,OT,DEN,"$465,000",2017
Will Holden,OT,ARI,"$465,000",2017
Ejuan Price,OLB,LAR,"$465,000",2017
Devante Mays,RB,GNB,"$465,000",2017
Cordrea Tankersley,CB,MIA,"$465,000",2017
Aldrick Rosas,K,NYG,"$465,000",2017
Nicholas Morrow,LB,OAK,"$465,000",2017
Treston Decoud,CB,HOU,"$465,000",2017
Bam Bradley,OLB,BAL,"$465,000",2017
Matt Feiler,T,PIT,"$465,000",2017
Davon Godchaux,DT,MIA,"$465,000",2017
Matt Breida,RB,SFO,"$465,000",2017
Deon Lacey,LB,BUF,"$465,000",2017
Zach Cunningham,OLB,HOU,"$465,000",2017
David Sharpe,OT,OAK,"$465,000",2017
David Njoku,TE,CLE,"$465,000",2017
Taysom Hill,QB,NOR,"$465,000",2017
Zach Wood,DE,NOR,"$465,000",2017
Ifeanyi Momah,WR,ARI,"$465,000",2017
Jourdan Lewis,CB,DAL,"$465,000",2017
Malik Hooker,FS,IND,"$465,000",2017
Elijah Qualls,DT,PHI,"$465,000",2017
Stefan McClure,S,WAS,"$465,000",2017
Avery Moss,DE,NYG,"$465,000",2017
Reid Ferguson,LS,BUF,"$465,000",2017
Anthony Walker,LB,IND,"$465,000",2017
Marlon Mack,RB,IND,"$465,000",2017
Jermaine Grace,LB,2TM,"$465,000",2017
Ahkello Witherspoon,CB,SFO,"$465,000",2017
Trey Edmunds,RB,NOR,"$465,000",2017
Grover Stewart,DT,IND,"$465,000",2017
Corey Clement,RB,PHI,"$465,000",2017
Corey Davis,WR,TEN,"$465,000",2017
Marquel Lee,ILB,OAK,"$465,000",2017
Chidobe Awuzie,CB,DAL,"$465,000",2017
Fabian Moreau,CB,WAS,"$465,000",2017
Chad Hansen,WR,NYJ,"$465,000",2017
Matthew Dayes,RB,CLE,"$465,000",2017
Tashawn Bower,OLB,MIN,"$465,000",2017
Trey Hopkins,G,CIN,"$465,000",2017
Ka'imi Fairbairn,K,HOU,"$465,000",2017
Jaleel Johnson,DT,MIN,"$465,000",2017
Shalom Luani,SS,OAK,"$465,000",2017
Alex Redmond,G,CIN,"$465,000",2017
C.J. Beathard,QB,SFO,"$465,000",2017
Erik Magnuson,OT,SFO,"$465,000",2017
Brendan Langley,CB,DEN,"$465,000",2017
Jayon Brown,ILB,TEN,"$465,000",2017
Nathan Peterman,QB,BUF,"$465,000",2017
Adoree' Jackson,CB,TEN,"$465,000",2017
Andrew Billings,DT,CIN,"$465,000",2017
Justin Davis,RB,LAR,"$465,000",2017
Evan Engram,TE,NYG,"$465,000",2017
Jordan Roos,OG,SEA,"$465,000",2017
Dan Feeney,OG,LAC,"$465,000",2017
Vincent Taylor,DT,MIA,"$465,000",2017
Jamal Adams,SS,NYJ,"$465,000",2017
Justin McCray,G,GNB,"$465,000",2017
Marcus Johnson,WR,PHI,"$465,000",2017
Dalvin Cook,RB,MIN,"$465,000",2017
Nigel Harris,OLB,3TM,"$465,000",2017
Donald Payne,LB,JAX,"$465,000",2017
Marlon Humphrey,CB,BAL,"$465,000",2017
Chris Carson,RB,SEA,"$465,000",2017
Demetrious Cox,FS,CAR,"$465,000",2017
Patrick Ricard,DE,BAL,"$465,000",2017
Adam Shaheen,TE,CHI,"$465,000",2017
Noah Brown,WR,DAL,"$465,000",2017
James Burgess,LB,CLE,"$465,000",2017
Wayne Gallman,RB,NYG,"$465,000",2017
Adrian Colbert,SS,SFO,"$465,000",2017
James Onwualu,OLB,LAC,"$465,000",2017
Chase Roullier,C,WAS,"$465,000",2017
Charles Harris,DE,MIA,"$465,000",2017
Chad Williams,WR,ARI,"$465,000",2017
Curtis Samuel,WR,CAR,"$465,000",2017
YoungHoe Koo,K,LAC,"$465,000",2017
Dominique Hatfield,CB,LAR,"$465,000",2017
Marcus Williams,FS,NOR,"$465,000",2017
Kareem Hunt,RB,KAN,"$465,000",2017
Isaiah McKenzie,WR,DEN,"$465,000",2017
Jylan Ware,OT,OAK,"$465,000",2017
De'Angelo Henderson,RB,DEN,"$465,000",2017
Leonard Fournette,RB,JAX,"$465,000",2017
Sidney Jones,CB,PHI,"$465,000",2017
Terrell Watson,RB,PIT,"$465,000",2017
Marshon Lattimore,CB,NOR,"$465,000",2017
Kyle Fuller,C,HOU,"$465,000",2017
Alvin Kamara,RB,NOR,"$465,000",2017
Larry Ogunjobi,DT,CLE,"$465,000",2017
Jake Elliott,K,PHI,"$465,000",2017
Dylan Cole,LB,HOU,"$465,000",2017
Stacy Coley,WR,MIN,"$465,000",2017
Al-Quadin Muhammad,DE,NOR,"$465,000",2017
Jamaal Williams,RB,GNB,"$465,000",2017
Adam Redmond,G,IND,"$465,000",2017
Jamal Agnew,CB,DET,"$465,000",2017
Joe Walker,ILB,PHI,"$465,000",2017
Kai Nacua,FS,CLE,"$465,000",2017
Josh Reynolds,WR,LAR,"$465,000",2017
Cole Croston,OT,NWE,"$465,000",2017
Quincy Wilson,CB,IND,"$465,000",2017
Dalvin Tomlinson,DT,NYG,"$465,000",2017
Duke Riley,OLB,ATL,"$465,000",2017
Shaquill Griffin,DB,SEA,"$465,000",2017
Darrell Daniels,TE,IND,"$465,000",2017
Brian Hill,RB,2TM,"$465,000",2017
Lenzy Pipkins,CB,GNB,"$465,000",2017
Damontae Kazee,CB,ATL,"$465,000",2017
Jesse Davis,T,MIA,"$465,000",2017
Victor Bolden,WR,SFO,"$465,000",2017
Rayshawn Jenkins,FS,LAC,"$465,000",2017
Aviante Collins,OG,MIN,"$465,000",2017
Ryan Ramczyk,OT,NOR,"$465,000",2017
Daniel Munyer,OL,ARI,"$465,000",2017
DeShone Kizer,QB,CLE,"$465,000",2017
B.J. Bello,LB,CLE,"$465,000",2017
Cooper Kupp,WR,LAR,"$465,000",2017
Josh Malone,WR,CIN,"$465,000",2017
Eddie Jackson,SS,CHI,"$465,000",2017
Ryan Anderson,OLB,WAS,"$465,000",2017
Chris Odom,DE,GNB,"$465,000",2017
Xavier Woods,SS,DAL,"$465,000",2017
Tarik Cohen,RB,CHI,"$465,000",2017
Isaac Asiata,OG,MIA,"$465,000",2017
Taquan Mizzell,RB,CHI,"$465,000",2017
Daeshon Hall,DE,CAR,"$465,000",2017
Max McCaffrey,WR,JAX,"$465,000",2017
John Ross,WR,CIN,"$465,000",2017
Steve Longa,OLB,DET,"$465,000",2017
Sam Tevi,OT,LAC,"$465,000",2017
Rodney Adams,WR,MIN,"$465,000",2017
Conor McDermott,OT,BUF,"$465,000",2017
Josh Harvey-Clemons,SS,WAS,"$465,000",2017
Jamal Carter,S,DEN,"$465,000",2017
Elijah McGuire,RB,NYJ,"$465,000",2017
D.J. Jones,DT,SFO,"$465,000",2017
Blair Brown,ILB,JAX,"$465,000",2017
Reuben Foster,ILB,SFO,"$465,000",2017
Tion Green,RB,DET,"$465,000",2017
Deatrich Wise Jr.,DE,NWE,"$465,000",2017
Samson Ebukam,OLB,LAR,"$465,000",2017
ArDarius Stewart,WR,NYJ,"$465,000",2017
Michael Roberts,TE,DET,"$465,000",2017
Eli Ankou,DT,JAX,"$465,000",2017
Mike Hilton,CB,PIT,"$465,000",2017
TreDavious White,CB,BUF,"$465,000",2017
Tanzel Smart,DT,LAR,"$465,000",2017
Derek Barnett,DE,PHI,"$465,000",2017
Kevin King,CB,GNB,"$465,000",2017
JuJu Smith-Schuster,WR,PIT,"$465,000",2017
Caleb Brantley,DT,CLE,"$465,000",2017
Kasey Redfern,P,DET,"$465,000",2017
Zane Gonzalez,K,CLE,"$465,000",2017
Jalen Myrick,CB,JAX,"$465,000",2017
Tanoh Kpassagnon,DE,KAN,"$465,000",2017
Jerald Hawkins,OT,PIT,"$465,000",2017
Dawuane Smoot,DE,JAX,"$465,000",2017
Jabrill Peppers,SS,CLE,"$465,000",2017
Chase Allen,LB,MIA,"$465,000",2017
Takkarist McKinley,OLB,ATL,"$465,000",2017
Charles Washington,DB,DET,"$465,000",2017
Thomas Hennessy,LS,NYJ,"$465,000",2017
