Player,Pos,Tm,Cap Hit,year
Linden Stephens,CB,MIA,"$495,000",2019
Deon Cain,WR,2TM,"$495,000",2019
Dalton Risner,OL,DEN,"$495,000",2019
Andrew Van Ginkel,LB,MIA,"$495,000",2019
Jake Rodgers,T,DEN,"$495,000",2019
Jaeden Graham,TE,ATL,"$495,000",2019
Frank Herron,DL,DET,"$495,000",2019
Isaiah Prince,OL,MIA,"$495,000",2019
Kahzin Daniels,LB,TAM,"$495,000",2019
Robert Jackson,CB,CLE,"$495,000",2019
Troy Fumagalli,TE,DEN,"$495,000",2019
Khalen Saunders,DT,KAN,"$495,000",2019
Steven Parker,DB,MIA,"$495,000",2019
Myles Gaskin,RB,MIA,"$495,000",2019
Diontae Spencer,WR,DEN,"$495,000",2019
David Long,LB,TEN,"$495,000",2019
Drue Tranquill,LB,LAC,"$495,000",2019
Jamie Gillan,P,CLE,"$495,000",2019
Trevon Wesco,TE,NYJ,"$495,000",2019
Ryan Connelly,LB,NYG,"$495,000",2019
Renell Wren,DL,CIN,"$495,000",2019
KeeSean Johnson,WR,ARI,"$495,000",2019
Byron Cowart,DL,NWE,"$495,000",2019
Jordan Kunaszyk,LB,CAR,"$495,000",2019
Montez Sweat,EDGE,WAS,"$495,000",2019
Darius Slayton,WR,NYG,"$495,000",2019
John Franklin,DB,TAM,"$495,000",2019
Jimmy Moreland,CB,WAS,"$495,000",2019
Amani Oruwariye,CB,DET,"$495,000",2019
Erik McCoy,OL,NOR,"$495,000",2019
Greg Gaines,DL,LAR,"$495,000",2019
Rashard Davis,WR,TEN,"$495,000",2019
Natrez Patrick,LB,LAR,"$495,000",2019
Sean Murphy-Bunting,CB,TAM,"$495,000",2019
Jester Weah,WR,WAS,"$495,000",2019
Nick Scott,S,LAR,"$495,000",2019
D'Ernest Johnson,RB,CLE,"$495,000",2019
Coleman Shelton,C,LAR,"$495,000",2019
Trent Harris,DL,MIA,"$495,000",2019
Jonathan Wynn,DE,DET,"$495,000",2019
Andre Dillard,OL,PHI,"$495,000",2019
Kentavius Street,DT,SFO,"$495,000",2019
Isaiah Mack,DT,TEN,"$495,000",2019
Ryan Finley,QB,CIN,"$495,000",2019
Jeffery Simmons,DL,TEN,"$495,000",2019
Sione Takitaki,LB,CLE,"$495,000",2019
Jamarco Jones,OT,SEA,"$495,000",2019
Dennis Daley,OL,CAR,"$495,000",2019
Roderic Teamer,S,LAC,"$495,000",2019
Mark Walton,RB,MIA,"$495,000",2019
Cedrick Wilson,WR,DAL,"$495,000",2019
Devine Ozigbo,RB,JAX,"$495,000",2019
T.J. Hockenson,TE,DET,"$495,000",2019
Jalen Thompson,,ARI,"$495,000",2019
Chauncey Gardner-Johnson,S,NOR,"$495,000",2019
Austin Schlottmann,G,DEN,"$495,000",2019
Andrew Wingard,S,JAX,"$495,000",2019
Marquise Blair,S,SEA,"$495,000",2019
Gary Jennings,WR,MIA,"$495,000",2019
Luke Gifford,LB,DAL,"$495,000",2019
Ken Webster,CB,MIA,"$495,000",2019
Darvin Kidsy,WR,WAS,"$495,000",2019
Jacob Tuioti-Mariner,DT,ATL,"$495,000",2019
Patrick Mekari,G,BAL,"$495,000",2019
Blessuan Austin,CB,NYJ,"$495,000",2019
Jordan Miller,CB,ATL,"$495,000",2019
Greedy Williams,CB,CLE,"$495,000",2019
Tuzar Skipper,LB,NYG,"$495,000",2019
Byron Pringle,WR,KAN,"$495,000",2019
Hercules Mata'afa,DE,MIN,"$495,000",2019
Ryan Izzo,TE,NWE,"$495,000",2019
Quincy Williams,,JAX,"$495,000",2019
Charles Omenihu,DL,HOU,"$495,000",2019
Dallin Leavitt,S,OAK,"$495,000",2019
Samuel Eguavoen,LB,MIA,"$495,000",2019
Kyle Allen,QB,CAR,"$495,000",2019
Cole Holcomb,LB,WAS,"$495,000",2019
Mitch Wishnowsky,P,SFO,"$495,000",2019
C.J. Board,WR,JAX,"$495,000",2019
David Long,CB,LAR,"$495,000",2019
Cullen Gillaspia,RB,HOU,"$495,000",2019
Olamide Zaccheaus,WR,ATL,"$495,000",2019
Trey Pipkins,OT,LAC,"$495,000",2019
Darrell Henderson,RB,LAR,"$495,000",2019
James Vaughters,LB,CHI,"$495,000",2019
Steven Mitchell,WR,HOU,"$495,000",2019
Khari Willis,S,IND,"$495,000",2019
Drew Sample,TE,CIN,"$495,000",2019
Darwin Thompson,RB,KAN,"$495,000",2019
Miles Brown,DT,ARI,"$495,000",2019
Andre James,T,OAK,"$495,000",2019
Bo Scarbrough,RB,DET,"$495,000",2019
Zach Allen,DL,ARI,"$495,000",2019
Trayvon Mullen,CB,OAK,"$495,000",2019
Nate Davis,OL,TEN,"$495,000",2019
Chris Lindstrom,OL,ATL,"$495,000",2019
Tytus Howard,,HOU,"$495,000",2019
Noah Fant,TE,DEN,"$495,000",2019
Darryl Johnson,DE,BUF,"$495,000",2019
Brady Sheldon,LB,CIN,"$495,000",2019
Keisean Nixon,CB,OAK,"$495,000",2019
Shy Tuttle,DL,NOR,"$495,000",2019
Jake Bailey,P,NWE,"$495,000",2019
Cam Sims,WR,WAS,"$495,000",2019
Corey Ballentine,CB,NYG,"$495,000",2019
Patrick Laird,RB,MIA,"$495,000",2019
Andy Isabella,WR,ARI,"$495,000",2019
David Montgomery,RB,CHI,"$495,000",2019
Dre'Mont Jones,DL,DEN,"$495,000",2019
Qadree Ollison,RB,ATL,"$495,000",2019
David Edwards,OL,LAR,"$495,000",2019
Joe Jackson,EDGE,DAL,"$495,000",2019
Dakota Allen,LB,2TM,"$495,000",2019
Michael Jordan,OL,CIN,"$495,000",2019
Jonathan Owens,S,HOU,"$495,000",2019
Kasey Redfern,P,ATL,"$495,000",2019
Ugochukwu Amadi,S,SEA,"$495,000",2019
Juwann Winfree,WR,DEN,"$495,000",2019
Benny Snell,,PIT,"$495,000",2019
Greg Little,OL,CAR,"$495,000",2019
Amani Hooker,S,TEN,"$495,000",2019
Jerry Tillery,DL,LAC,"$495,000",2019
Fred Johnson,G,CIN,"$495,000",2019
Dwayne Haskins,QB,WAS,"$495,000",2019
Shareef Miller,EDGE,PHI,"$495,000",2019
Duke Williams,WR,BUF,"$495,000",2019
Dan Skipper,OT,2TM,"$495,000",2019
Bobby Okereke,LB,IND,"$495,000",2019
Quinnen Williams,DL,NYJ,"$495,000",2019
Emeke Egbule,LB,LAC,"$495,000",2019
Michael Jackson,CB,DET,"$495,000",2019
Beau Benzschawel,G,DET,"$495,000",2019
Ryan Nall,RB,CHI,"$495,000",2019
Ben Burr-Kirven,LB,SEA,"$495,000",2019
Joe Giles-Harris,LB,JAX,"$495,000",2019
Nick Bosa,EDGE,SFO,"$495,000",2019
Brad Lundblade,C,CAR,"$495,000",2019
Jaylon Ferguson,DE,BAL,"$495,000",2019
Jakobi Meyers,WR,NWE,"$495,000",2019
Kerrith Whyte,RB,PIT,"$495,000",2019
Tony Pollard,RB,DAL,"$495,000",2019
Joejuan Williams,CB,NWE,"$495,000",2019
Jawaan Taylor,OL,JAX,"$495,000",2019
A.J. Brown,WR,TEN,"$495,000",2019
Trayveon Williams,RB,CIN,"$495,000",2019
Trysten Hill,DL,DAL,"$495,000",2019
Daniel Ekuale,DL,CLE,"$495,000",2019
Marquise Brown,WR,BAL,"$495,000",2019
Taylor Rapp,S,LAR,"$495,000",2019
Rico Gafford,WR,OAK,"$495,000",2019
Elgton Jenkins,OL,GNB,"$495,000",2019
Matt Gay,K,TAM,"$495,000",2019
L.J. Collier,DL,SEA,"$495,000",2019
Jaleel Scott,WR,BAL,"$495,000",2019
Travin Howard,OLB,LAR,"$495,000",2019
Devin Bush,LB,PIT,"$495,000",2019
Mark Fields,CB,MIN,"$495,000",2019
Parris Campbell,WR,IND,"$495,000",2019
Joshua Miles,OT,ARI,"$495,000",2019
Chandler Cox,RB,MIA,"$495,000",2019
Nasir Adderley,S,LAC,"$495,000",2019
Bryan Mone,DT,SEA,"$495,000",2019
Josh Oliver,TE,JAX,"$495,000",2019
Dexter Lawrence,DL,NYG,"$495,000",2019
Chuma Edoga,OL,NYJ,"$495,000",2019
Patrick Morris,C,DEN,"$495,000",2019
Max Scharping,OT,HOU,"$495,000",2019
Travis Homer,RB,SEA,"$495,000",2019
John Cominsky,DE,ATL,"$495,000",2019
Austin Seibert,K,CLE,"$495,000",2019
Damien Harris,RB,NWE,"$495,000",2019
Reggie Bonnafon,RB,CAR,"$495,000",2019
Riley Ridley,WR,CHI,"$495,000",2019
Darrius Shepherd,WR,GNB,"$495,000",2019
Dawson Knox,TE,BUF,"$495,000",2019
Rock Ya-Sin,CB,IND,"$495,000",2019
Miles Boykin,WR,BAL,"$495,000",2019
Ryan Hunter,T,KAN,"$495,000",2019
Ty Johnson,RB,DET,"$495,000",2019
Johnathan Abram,S,OAK,"$495,000",2019
Scott Miller,WR,TAM,"$495,000",2019
Devin Singletary,RB,BUF,"$495,000",2019
Joey Ivie,DT,2TM,"$495,000",2019
Dontavius Russell,DL,JAX,"$495,000",2019
Will Grier,QB,CAR,"$495,000",2019
Preston Williams,WR,MIA,"$495,000",2019
Allen Lazard,WR,GNB,"$495,000",2019
Mike Edwards,S,TAM,"$495,000",2019
Ryan Santoso,P,TEN,"$495,000",2019
Josh Allen,EDGE,JAX,"$495,000",2019
Krishawn Hogan,WR,NOR,"$495,000",2019
Kaden Elliss,LB,NOR,"$495,000",2019
Brandin Bryant,DL,CLE,"$495,000",2019
Abdullah Anderson,DT,CHI,"$495,000",2019
David Blough,QB,DET,"$495,000",2019
Jace Sternberger,TE,GNB,"$495,000",2019
Cole Luke,CB,CAR,"$495,000",2019
Shaq Calhoun,G,MIA,"$495,000",2019
D.K. Metcalf,WR,SEA,"$495,000",2019
Garrett Bradbury,OL,MIN,"$495,000",2019
Eddy Pineiro,K,CHI,"$495,000",2019
Quentin Poling,LB,OAK,"$495,000",2019
Alec Ingold,FB,OAK,"$495,000",2019
Gardner Minshew,QB,JAX,"$495,000",2019
Carl Granderson,DE,NOR,"$495,000",2019
Cortez Broughton,DL,LAC,"$495,000",2019
Alexander Mattison,RB,MIN,"$495,000",2019
Josh Jacobs,RB,OAK,"$495,000",2019
Timon Parris,T,WAS,"$495,000",2019
Justin Hollins,EDGE,DEN,"$495,000",2019
Simeon Thomas,CB,WAS,"$495,000",2019
Troy Reeder,LB,LAR,"$495,000",2019
Kaleb McGary,OL,ATL,"$495,000",2019
Jamel Dean,CB,TAM,"$495,000",2019
Robert Spillane,LB,PIT,"$495,000",2019
Kendall Sheffield,CB,ATL,"$495,000",2019
Ryquell Armstead,RB,JAX,"$495,000",2019
N'Keal Harry,WR,NWE,"$495,000",2019
Sam Ficken,K,NYJ,"$495,000",2019
Lonnie Johnson,CB,HOU,"$495,000",2019
Christian Wilkins,DL,MIA,"$495,000",2019
Trayvon Henderson,S,CIN,"$495,000",2019
Tommy Sweeney,TE,BUF,"$495,000",2019
Cody Ford,OL,BUF,"$495,000",2019
Daniel Jones,QB,NYG,"$495,000",2019
Austin Cutting,LS,MIN,"$495,000",2019
David Quessenberry,OT,TEN,"$495,000",2019
Deionte Thompson,S,ARI,"$495,000",2019
Jeremy Reaves,FS,WAS,"$495,000",2019
Azeez Al-Shaair,LB,SFO,"$495,000",2019
Byron Murphy,CB,ARI,"$495,000",2019
Andre Patton,WR,LAC,"$495,000",2019
Bobby Evans,OL,LAR,"$495,000",2019
Josh Woods,LB,CHI,"$495,000",2019
Julian Love,CB,NYG,"$495,000",2019
Devin White,LB,TAM,"$495,000",2019
Duke Shelley,CB,CHI,"$495,000",2019
John Atkins,DT,DET,"$495,000",2019
Brandon Knight,T,DAL,"$495,000",2019
Oshane Ximines,EDGE,NYG,"$495,000",2019
Kevin Strong,DT,DET,"$495,000",2019
Kyle Phillips,DL,NYJ,"$495,000",2019
Rolan Milligan,S,IND,"$495,000",2019
Damion Willis,WR,CIN,"$495,000",2019
Alex Singleton,LB,PHI,"$495,000",2019
Nate Herbig,G,PHI,"$495,000",2019
Evan Baylis,TE,GNB,"$495,000",2019
Donovan Olumba,CB,DAL,"$495,000",2019
Justin Layne,CB,PIT,"$495,000",2019
Cole Mazza,LS,LAC,"$495,000",2019
Donovan Wilson,S,DAL,"$495,000",2019
Austin Bryant,EDGE,DET,"$495,000",2019
Rob McCray,LB,CLE,"$495,000",2019
Mecole Hardman,WR,KAN,"$495,000",2019
Christian Blake,WR,ATL,"$495,000",2019
Terry McLaurin,WR,WAS,"$495,000",2019
JJ Arcega-Whiteside,WR,PHI,"$495,000",2019
Rashad Fenton,CB,KAN,"$495,000",2019
Jaquan Johnson,CB,BUF,"$495,000",2019
Michael Dogbe,DL,ARI,"$495,000",2019
Ross Pierschbacher,OL,WAS,"$495,000",2019
Alex Redmond,G,CIN,"$493,236",2019
Holton Hill,CB,MIN,"$435,882",2019
Tyrone Swoopes,TE,SEA,"$378,000",2019
